tick,total_energy,job_queue_len,stop_and_go,total_turning,orders_finished,phase
149.4000000000028,301702.3257880878,21,433,293,5,baseline
149.5500000000028,302108.19382044236,21,434,294,5,baseline
149.7000000000028,302425.23141825077,21,434,295,5,baseline
149.8500000000028,302786.22126495733,21,435,296,5,baseline
150.0000000000028,303191.38052918704,21,435,297,5,baseline
150.15000000000282,303487.3177130671,21,435,297,5,baseline
150.30000000000283,303794.88934589707,21,435,297,5,baseline
150.45000000000283,304087.714927557,21,436,297,5,baseline
150.60000000000284,304481.19030899636,21,436,298,5,baseline
150.75000000000284,304788.4912885164,21,436,298,5,baseline
150.90000000000285,305098.79598572635,21,436,298,5,baseline
151.05000000000285,305412.1044006264,21,436,298,5,baseline
151.20000000000286,305726.1913155263,21,436,298,5,baseline
151.35000000000286,306041.60803298635,21,437,298,5,baseline
151.50000000000287,306379.5653426647,21,437,299,5,baseline
151.65000000000288,306710.31302169967,21,437,299,5,baseline
151.80000000000288,307055.6654775097,21,437,299,5,baseline
151.9500000000029,307415.62271009467,21,437,299,5,baseline
152.1000000000029,307790.18471945473,21,437,299,5,baseline
152.2500000000029,308179.3515055897,21,437,299,5,baseline
152.4000000000029,308587.51981851965,21,437,299,5,baseline
152.5500000000029,309012.23982773465,21,437,299,5,baseline
152.70000000000292,309453.5115332347,21,437,299,5,baseline
152.85000000000292,309912.7713453697,21,437,299,5,baseline
153.00000000000293,310373.6618580997,21,438,299,5,baseline
153.15000000000293,310923.5644143463,21,438,300,5,baseline
153.30000000000294,311416.5137750563,21,438,300,5,baseline
153.45000000000294,311914.8267360763,21,438,300,5,baseline
153.60000000000295,312418.50329740625,21,438,300,5,baseline
153.75000000000296,312914.9168118464,21,439,300,5,baseline
153.90000000000296,313416.50605897635,21,439,300,5,baseline
154.05000000000297,313923.2710387962,21,439,300,5,baseline
154.20000000000297,314426.4172859263,21,439,300,5,baseline
154.35000000000298,314899.5614042263,21,440,300,5,baseline
154.50000000000298,315371.9270225263,21,440,300,5,baseline
154.650000000003,315845.0711408263,21,440,300,5,baseline
154.800000000003,316312.21445656626,21,440,300,5,baseline
154.950000000003,316787.1309313213,21,440,300,5,baseline
155.100000000003,317259.3759599713,21,440,300,5,baseline
155.250000000003,317728.94954251626,21,440,300,5,baseline
155.40000000000302,318197.4086789563,21,440,300,5,baseline
155.55000000000302,318659.3038692913,21,441,300,5,baseline
155.70000000000303,319147.0690082997,21,441,301,5,baseline
155.85000000000304,319615.62291154463,21,441,301,5,baseline
156.00000000000304,320081.5053686846,21,441,301,5,baseline
156.15000000000305,320542.0393984796,21,441,301,5,baseline
156.30000000000305,320988.4690557296,21,442,301,5,baseline
156.45000000000306,321534.72639086423,21,442,302,5,baseline
156.60000000000306,321967.58637272427,21,442,302,5,baseline
156.75000000000307,322395.98118998425,21,442,302,7,baseline
156.90000000000308,322813.25212973426,21,442,302,7,baseline
157.05000000000308,323316.5429510336,21,443,303,7,baseline
157.2000000000031,324391.7112578736,24,443,303,7,baseline
157.3500000000031,324795.52282011363,24,443,303,7,baseline
157.5000000000031,325189.7675048436,24,443,303,7,baseline
157.6500000000031,325566.4143683436,24,444,303,7,baseline
157.8000000000031,325993.0457178845,24,444,304,7,baseline
157.95000000000312,326332.90760003444,24,446,304,7,baseline
158.10000000000312,326836.46854907303,24,446,306,7,baseline
158.25000000000313,327183.109733783,24,446,306,7,baseline
158.40000000000313,327535.7517210529,24,446,306,7,baseline
158.55000000000314,327890.18530151295,24,446,306,7,baseline
158.70000000000314,328253.271893903,24,446,306,7,baseline
158.85000000000315,328616.18278662796,24,446,306,7,baseline
159.00000000000315,329200.2862252594,24,446,307,7,baseline
159.15000000000316,329567.25232448446,24,446,307,7,baseline
159.30000000000317,329946.1787605445,24,446,307,7,baseline
159.45000000000317,330318.0978791794,24,446,307,7,baseline
159.60000000000318,330700.0388852195,24,446,307,7,baseline
159.75000000000318,331064.52842024446,24,447,307,7,baseline
159.9000000000032,331458.6348244429,24,447,308,7,baseline
160.0500000000032,331839.1715021179,24,447,308,7,baseline
160.2000000000032,332195.89511817787,24,449,308,7,baseline
160.3500000000032,332742.7610526829,24,449,310,7,baseline
160.5000000000032,333083.1535682179,24,450,310,7,baseline
160.65000000000322,333578.7718834676,24,450,311,7,baseline
160.80000000000322,333914.7738925526,24,451,311,7,baseline
160.95000000000323,334353.29013794224,24,452,312,7,baseline
161.10000000000323,334690.4795152272,24,452,312,7,baseline
161.25000000000324,335012.73389939225,24,453,312,7,baseline
161.40000000000325,335410.30451132887,24,453,313,7,baseline
161.55000000000325,335702.78855725384,24,454,313,7,baseline
161.70000000000326,335990.9665406238,24,454,313,7,baseline
161.85000000000326,336266.1603818088,24,454,313,7,baseline
162.00000000000327,336534.2954700738,24,455,313,7,baseline
162.15000000000327,336872.68813437177,24,456,314,7,baseline
162.30000000000328,337209.4955582374,24,456,315,7,baseline
162.45000000000329,337481.5407950974,24,456,315,7,baseline
162.6000000000033,337774.63280281244,24,456,315,7,baseline
162.7500000000033,338047.7230513625,24,458,315,7,baseline
162.9000000000033,338476.17044552875,24,459,317,7,baseline
163.0500000000033,338883.2572671368,24,459,318,7,baseline
163.2000000000033,339185.77785962174,24,459,318,7,baseline
163.35000000000332,339512.2913394368,24,459,318,7,baseline
163.50000000000333,339862.09416056186,24,459,318,7,baseline
163.65000000000333,340205.9641266068,24,460,318,7,baseline
163.80000000000334,340633.93571330555,24,460,319,7,baseline
163.95000000000334,340986.41951716057,24,461,319,9,baseline
164.10000000000335,341434.92931109434,24,461,320,9,baseline
164.25000000000335,341813.47863396944,33,461,320,9,baseline
164.40000000000336,342192.98322305444,33,462,320,9,baseline
164.55000000000337,342579.7365346294,33,462,320,9,baseline
164.70000000000337,342978.08575940446,33,462,320,9,baseline
164.85000000000338,343377.3459615244,33,463,320,9,baseline
165.00000000000338,343800.2645217394,33,463,320,9,baseline
165.1500000000034,344219.5928345794,33,463,320,9,baseline
165.3000000000034,344648.7009135394,33,463,320,9,baseline
165.4500000000034,345081.9784205195,33,463,320,9,baseline
165.6000000000034,345507.5575589794,33,463,320,9,baseline
165.7500000000034,345941.8765899694,33,463,320,9,baseline
165.90000000000342,346352.21135940944,33,463,320,9,baseline
166.05000000000342,346766.46871008945,33,463,320,9,baseline
166.20000000000343,347124.94298580935,33,465,320,9,baseline
166.35000000000343,348774.30578471225,33,466,321,9,baseline
166.50000000000344,349103.90923223225,32,466,321,9,baseline
166.65000000000344,349417.55652818235,32,466,321,9,baseline
166.80000000000345,349726.07318994735,32,467,321,9,baseline
166.95000000000346,350066.8942970239,32,469,322,9,baseline
167.10000000000346,350476.54782423965,32,471,324,9,baseline
167.25000000000347,350913.74289042957,32,471,326,9,baseline
167.40000000000347,351172.65961227956,32,471,326,9,baseline
167.55000000000348,351436.85095188965,32,471,326,9,baseline
167.70000000000348,351706.31690925965,32,471,326,9,baseline
167.8500000000035,351981.0574843897,32,471,326,9,baseline
168.0000000000035,352250.52344175964,32,471,326,9,baseline
168.1500000000035,352545.723172583,32,471,327,9,baseline
168.3000000000035,352823.02786202304,32,471,327,9,baseline
168.4500000000035,353098.977299738,32,471,327,9,baseline
168.60000000000352,353309.595367778,32,472,327,9,baseline
168.75000000000352,353522.187540548,32,472,327,9,baseline
168.90000000000353,353755.072538063,32,472,327,9,baseline
169.05000000000354,353977.40345000307,32,473,327,9,baseline
169.20000000000354,354417.0371132366,32,473,329,9,baseline
169.35000000000355,354675.0625460066,32,473,329,9,baseline
169.50000000000355,354937.0117355515,32,474,329,9,baseline
169.65000000000356,356005.68103666656,32,474,329,9,baseline
169.80000000000356,356290.8644497215,31,474,329,9,baseline
169.95000000000357,356584.1044347166,31,474,329,9,baseline
170.10000000000358,356900.4766830766,31,474,329,9,baseline
170.25000000000358,357218.1820348366,31,475,329,9,baseline
170.4000000000036,358439.16919899156,31,475,329,9,baseline
170.5500000000036,358772.30186727154,30,475,329,9,baseline
170.7000000000036,359103.65317963663,30,475,329,9,baseline
170.8500000000036,359421.8764830166,30,476,329,9,baseline
171.0000000000036,359831.94007002044,30,476,330,9,baseline
171.15000000000362,360179.2733879404,30,476,330,9,baseline
171.30000000000362,360529.5050535754,30,476,330,9,baseline
171.45000000000363,360933.9199656058,30,476,331,9,baseline
171.60000000000363,361297.1449363707,30,476,331,9,baseline
171.75000000000364,361675.66005974077,30,476,331,9,baseline
171.90000000000364,362045.41307997575,30,476,331,9,baseline
172.05000000000365,362391.7859157358,30,478,331,9,baseline
172.20000000000366,362870.94883141684,30,478,334,9,baseline
172.35000000000366,363213.65740780684,30,479,334,9,baseline
172.50000000000367,363633.52399677085,30,479,335,9,baseline
172.65000000000367,363939.07953258074,30,480,335,9,baseline
172.80000000000368,364186.7860412708,30,481,335,9,baseline
172.95000000000368,364426.0520607458,30,481,335,9,baseline
173.1000000000037,364656.8873378258,30,482,335,9,baseline
173.2500000000037,364871.8918096208,30,483,335,9,baseline
173.4000000000037,365090.7798520207,30,483,335,9,baseline
173.5500000000037,365311.2159650258,30,484,335,9,baseline
173.7000000000037,365552.85393829417,30,484,336,9,baseline
173.85000000000372,365782.6141925091,30,484,336,9,baseline
174.00000000000372,366029.6489802591,30,484,336,9,baseline
174.15000000000373,366293.95830154413,30,484,336,9,baseline
174.30000000000373,366567.5504023341,30,484,336,9,baseline
174.45000000000374,366858.84370136913,30,484,336,9,baseline
174.60000000000375,367165.8173917041,30,484,336,10,baseline
174.75000000000375,367485.9206168842,30,484,336,10,baseline
174.90000000000376,367819.1533769091,30,484,336,10,baseline
175.05000000000376,368165.5156717791,30,484,336,10,baseline
175.20000000000377,368533.4259202341,31,484,336,10,baseline
175.35000000000377,368897.6288660541,31,485,336,10,baseline
175.50000000000378,369345.2885303098,31,485,337,10,baseline
175.65000000000379,369703.55701733974,31,485,337,10,baseline
175.8000000000038,370060.2320160747,31,485,337,10,baseline
175.9500000000038,370376.9278557447,31,486,337,10,baseline
176.1000000000038,370825.3012013645,31,487,338,10,baseline
176.2500000000038,371153.0873306929,31,487,339,10,baseline
176.4000000000038,371543.71447743766,31,487,340,10,baseline
176.55000000000382,371838.9786169277,31,487,340,10,baseline
176.70000000000383,372133.1124211277,31,487,340,10,baseline
176.85000000000383,372420.03362523764,31,487,340,10,baseline
177.00000000000384,372703.41416463774,31,488,340,10,baseline
177.15000000000384,373994.1408131877,31,489,340,10,baseline
177.30000000000385,374241.7750615077,31,490,340,10,baseline
177.45000000000385,374584.59623800666,31,490,341,10,baseline
177.60000000000386,374845.9881227567,31,490,341,10,baseline
177.75000000000387,375115.3714345666,31,490,341,10,baseline
177.90000000000387,375399.1437852317,31,490,341,10,baseline
178.05000000000388,375698.0836747516,31,490,341,10,baseline
178.20000000000388,376017.8239087366,31,490,341,10,baseline
178.3500000000039,376345.0157033866,31,491,341,10,baseline
178.5000000000039,376707.4714972201,31,491,342,10,baseline
178.6500000000039,377064.73156206,31,491,342,10,baseline
178.8000000000039,377387.888367855,31,492,342,10,baseline
178.9500000000039,378016.57793210645,31,492,343,10,baseline
179.10000000000392,378342.1287966714,31,492,343,10,baseline
179.25000000000392,378681.3893187114,31,492,343,10,baseline
179.40000000000393,379025.01865819143,31,492,343,10,baseline
179.55000000000393,379347.0049814514,31,493,343,10,baseline
179.70000000000394,379761.8851590862,31,493,344,10,baseline
179.85000000000394,380050.0812192262,31,496,344,10,baseline
180.00000000000395,380586.13574207545,31,496,347,10,baseline
180.15000000000396,380879.61946763546,31,496,347,10,baseline
180.30000000000396,381150.5053233705,31,498,347,10,baseline
180.45000000000397,381438.5746559188,31,498,348,10,baseline
180.60000000000397,381688.06177316385,31,499,348,10,baseline
180.75000000000398,381998.2305888527,31,500,349,10,baseline
180.90000000000398,382214.95652655774,31,500,349,10,baseline
181.050000000004,382421.7259708577,31,500,349,10,baseline
181.200000000004,382623.8843285177,31,500,349,10,baseline
181.350000000004,382799.20463046775,31,501,349,10,baseline
181.500000000004,383013.5064030171,31,502,350,10,baseline
181.650000000004,383156.64701821713,31,502,350,10,baseline
181.80000000000402,383303.5763204421,31,502,350,10,baseline
181.95000000000402,383455.61667757714,31,503,350,10,baseline
182.10000000000403,383716.39894905145,31,503,351,10,baseline
182.25000000000404,383910.1833792465,31,503,351,10,baseline
182.40000000000404,384111.9819998414,31,504,351,10,baseline
182.55000000000405,384328.96778527653,31,505,351,10,baseline
182.70000000000405,384644.2642488053,31,505,352,10,baseline
182.85000000000406,384912.10688576027,31,505,352,10,baseline
183.00000000000406,385203.3267488903,31,505,352,10,baseline
183.15000000000407,385476.9883308053,31,507,352,10,baseline
183.30000000000408,386249.79189318366,31,507,353,10,baseline
183.45000000000408,386483.3183669136,30,508,353,10,baseline
183.6000000000041,386696.0222700036,30,510,353,10,baseline
183.7500000000041,387010.431655925,30,510,354,10,baseline
183.9000000000041,387223.98203763505,30,510,354,10,baseline
184.0500000000041,387435.961935725,30,510,354,10,baseline
184.2000000000041,387653.48659886,30,510,354,10,baseline
184.35000000000412,387874.32713483006,30,510,354,10,baseline
184.50000000000412,388090.5842754051,30,511,354,10,baseline
184.65000000000413,388886.566987945,30,512,354,10,baseline
184.80000000000413,389196.72698544466,30,512,355,10,baseline
184.95000000000414,389398.84085961466,30,512,355,10,baseline
185.10000000000414,389622.67135381803,30,512,356,10,baseline
185.25000000000415,389826.987277518,30,512,356,10,baseline
185.40000000000416,390019.5013514131,30,512,356,10,baseline
185.55000000000416,390222.2962885231,30,512,356,10,baseline
185.70000000000417,390424.8195369181,30,512,356,10,baseline
185.85000000000417,390615.2465690881,30,513,356,10,baseline
186.00000000000418,390867.8196720547,30,513,357,10,baseline
186.15000000000418,391028.44307732466,30,514,357,10,baseline
186.3000000000042,391284.4580939936,30,514,358,10,baseline
186.4500000000042,391498.968521811,30,516,359,10,baseline
186.6000000000042,392354.6149232758,30,516,360,10,baseline
186.7500000000042,392512.8821982958,30,516,360,10,baseline
186.9000000000042,392686.4184740758,30,516,360,10,baseline
187.05000000000422,392937.39415783464,30,517,361,10,baseline
187.20000000000422,393194.3603894839,30,517,362,10,baseline
187.35000000000423,393363.91532284394,30,517,362,10,baseline
187.50000000000423,393539.471058764,30,517,362,10,baseline
187.65000000000424,393716.15614906396,30,517,362,10,baseline
187.80000000000425,393896.59824143903,30,517,362,10,baseline
187.95000000000425,394081.49904464907,30,517,362,10,baseline
188.10000000000426,394264.622835974,30,517,362,10,baseline
188.25000000000426,394449.153182174,30,517,362,10,baseline
188.40000000000427,394835.28507999575,30,517,363,10,baseline
188.55000000000427,395038.9660435258,30,517,363,10,baseline
188.70000000000428,395257.0169726607,30,517,363,10,baseline
188.8500000000043,395462.50128473074,30,518,363,10,baseline
189.0000000000043,395792.48204793036,30,518,364,10,baseline
189.1500000000043,396004.07467341033,30,519,364,10,baseline
189.3000000000043,396326.01111114176,30,519,365,10,baseline
189.4500000000043,396562.96757802175,30,519,365,10,baseline
189.60000000000431,396790.92224940174,30,520,365,10,baseline
189.75000000000432,397090.58939795906,30,520,366,10,baseline
189.90000000000433,397315.29596492904,30,521,366,10,baseline
190.05000000000433,398322.53205928905,30,521,366,10,baseline
190.20000000000434,398545.59125797905,30,522,366,10,baseline
190.35000000000434,398872.522679968,30,522,367,10,baseline
190.50000000000435,399114.92461421795,30,522,367,10,baseline
190.65000000000435,399362.788971568,30,522,367,10,baseline
190.80000000000436,399628.19894393795,30,522,367,10,baseline
190.95000000000437,399911.933296018,30,522,367,10,baseline
191.10000000000437,400209.87124046794,30,522,367,10,baseline
191.25000000000438,400509.51458258793,30,523,367,10,baseline
191.40000000000438,400848.7057369164,30,523,368,10,baseline
191.5500000000044,401166.2527573464,30,524,368,10,baseline
191.7000000000044,401609.91407809604,30,524,369,10,baseline
191.8500000000044,401950.986418756,30,524,369,10,baseline
192.0000000000044,402291.710131546,30,525,369,10,baseline
192.1500000000044,402633.0555700061,30,526,369,10,baseline
192.30000000000442,404119.47032937105,30,526,369,10,baseline
192.45000000000442,404508.958939621,29,526,369,10,baseline
192.60000000000443,404917.78854937607,29,526,369,10,baseline
192.75000000000443,405295.443305686,29,527,369,10,baseline
192.90000000000444,405685.496102671,29,527,369,10,baseline
193.05000000000445,406066.222088191,29,528,369,10,baseline
193.20000000000445,406496.0492365626,29,529,370,10,baseline
193.35000000000446,406904.28311923594,29,530,371,10,baseline
193.50000000000446,407359.1616887056,29,531,372,10,baseline
193.65000000000447,407748.2598043194,29,531,373,10,baseline
193.80000000000447,408061.7348026494,29,531,373,10,baseline
193.95000000000448,408390.05690144945,29,531,373,10,baseline
194.10000000000448,408714.59092487785,29,532,374,10,baseline
194.2500000000045,409105.83314928564,29,532,375,10,baseline
194.4000000000045,409417.1391531956,29,532,375,10,baseline
194.5500000000045,409743.2922575757,29,532,375,10,baseline
194.7000000000045,410074.7194970457,29,532,375,10,baseline
194.8500000000045,410411.4208716056,29,532,375,10,baseline
195.00000000000452,410746.07427735574,29,532,375,10,baseline
195.15000000000452,411069.32921307563,29,533,375,10,baseline
195.30000000000453,411509.14381235954,29,533,376,10,baseline
195.45000000000454,411871.55457332963,29,533,376,10,baseline
195.60000000000454,412230.7910161196,29,534,376,10,baseline
195.75000000000455,412590.85486427956,29,534,376,10,baseline
195.90000000000455,412971.08885336964,29,534,376,10,baseline
196.05000000000456,413357.5476506096,29,534,376,10,baseline
196.20000000000456,413742.9984927596,29,534,376,10,baseline
196.35000000000457,414133.89564305963,29,534,376,10,baseline
196.50000000000458,414504.63162853464,29,535,376,10,baseline
196.65000000000458,414999.2004655843,29,535,377,10,baseline
196.8000000000046,415365.1406107993,29,536,377,10,baseline
196.9500000000046,415817.2426941486,29,536,378,10,baseline
197.1000000000046,416182.8715172136,29,536,378,10,baseline
197.2500000000046,416546.57471274363,29,537,378,10,baseline
197.4000000000046,416970.25342381524,29,538,379,10,baseline
197.55000000000462,417408.0204897831,29,538,380,10,baseline
197.70000000000462,417764.26485345804,29,538,380,10,baseline
197.85000000000463,418113.71773104806,29,538,380,10,baseline
198.00000000000463,418444.02468566305,29,539,380,10,baseline
198.15000000000464,418754.70038483304,29,541,380,10,baseline
198.30000000000464,419145.6600181181,29,541,382,10,baseline
198.45000000000465,419408.08195178804,29,543,382,10,baseline
198.60000000000466,419761.15071720694,29,543,383,10,baseline
198.75000000000466,420010.89476280694,29,544,383,10,baseline
198.90000000000467,420349.2672076603,29,544,384,10,baseline
199.05000000000467,420601.2017654203,29,545,384,10,baseline
199.20000000000468,420865.2563225802,29,545,384,10,baseline
199.35000000000468,421134.72204640036,29,545,384,10,baseline
199.5000000000047,421410.6938815603,29,546,384,10,baseline
199.6500000000047,421714.5813531986,29,546,385,10,baseline
199.8000000000047,421977.5813698287,29,547,385,10,baseline
199.9500000000047,422367.1846314883,29,547,386,10,baseline
200.1000000000047,422637.7014626533,29,548,386,10,baseline
200.25000000000472,423007.73010565265,29,548,387,10,baseline
200.40000000000472,423294.8435914776,29,548,387,10,baseline
200.55000000000473,423600.60563219764,29,548,387,10,baseline
200.70000000000474,423919.4784303427,29,548,387,10,baseline
200.85000000000474,424245.62183461257,29,548,387,10,baseline
201.00000000000475,424541.5031299776,29,549,387,10,baseline
201.15000000000475,424834.5658738776,29,549,387,10,baseline
201.30000000000476,425119.2413623926,29,550,387,10,baseline
201.45000000000476,425465.9376295774,29,552,388,10,baseline
201.60000000000477,426471.40219571674,29,552,389,10,baseline
201.75000000000477,426754.8135325769,28,552,389,10,baseline
201.90000000000478,427048.11918404687,28,552,389,10,baseline
202.0500000000048,427355.7159001467,28,552,389,10,baseline
202.2000000000048,427673.76248402684,28,552,389,10,baseline
202.3500000000048,428002.2589356868,28,552,389,10,baseline
202.5000000000048,428336.80802243674,28,552,389,10,baseline
202.6500000000048,428686.20420965686,28,552,389,10,baseline
202.80000000000481,429032.8252467868,28,552,389,10,baseline
202.95000000000482,429393.54820418684,28,552,389,10,baseline
203.10000000000483,429750.7175114969,28,552,389,10,baseline
203.25000000000483,430094.3408565268,28,552,389,10,baseline
203.40000000000484,430462.97631329513,28,552,390,10,baseline
203.55000000000484,430815.93110186514,28,552,390,10,baseline
203.70000000000485,431167.4510526551,28,552,390,10,baseline
203.85000000000485,431504.5807423452,28,552,390,10,baseline
204.00000000000486,431824.6777083852,28,553,390,10,baseline
204.15000000000487,432236.99750157417,28,553,391,10,baseline
204.30000000000487,432526.7684672141,28,555,391,10,baseline
204.45000000000488,432969.8382340612,28,557,393,10,baseline
204.60000000000488,433347.09580974863,28,557,395,10,baseline
204.7500000000049,433628.0978136686,28,557,395,10,baseline
204.9000000000049,433898.61638088856,28,557,395,10,baseline
205.0500000000049,434160.20851140865,28,557,395,10,baseline
205.2000000000049,434420.95634310856,28,557,395,10,baseline
205.3500000000049,434656.17538482865,28,558,395,10,baseline
205.50000000000492,434999.02713686833,28,558,396,10,baseline
205.65000000000492,435225.38554070826,28,558,396,10,baseline
205.80000000000493,435457.73126348824,28,558,396,10,baseline
205.95000000000493,435694.2531093883,28,558,396,10,baseline
206.10000000000494,435934.9510784082,28,558,396,10,baseline
206.25000000000495,436170.34104758827,28,559,396,10,baseline
206.40000000000495,436523.13400829764,28,560,397,10,baseline
206.55000000000496,436824.73315703607,28,560,398,10,baseline
206.70000000000496,437141.8033228611,28,560,398,10,baseline
206.85000000000497,437482.465876691,28,560,398,10,baseline
207.00000000000497,437846.72081852605,28,560,398,10,baseline
207.15000000000498,438234.193067066,28,560,398,10,baseline
207.30000000000499,438616.5590484709,28,561,398,10,baseline
207.450000000005,439110.2457424617,28,561,399,10,baseline
207.600000000005,439487.13890000666,28,563,399,10,baseline
207.750000000005,439976.75571503607,28,563,400,10,baseline
207.900000000005,440369.50199746096,28,563,400,10,baseline
208.050000000005,440720.4041773609,28,564,400,10,baseline
208.20000000000502,441080.23285624094,28,564,400,10,baseline
208.35000000000502,441448.209534101,28,564,400,10,baseline
208.50000000000503,441834.308975741,28,564,400,10,baseline
208.65000000000504,442201.745997401,28,566,400,10,baseline
208.80000000000504,442660.08612306823,28,568,402,10,baseline
208.95000000000505,443103.91303444037,28,568,404,10,baseline
209.10000000000505,443457.8496516404,28,568,404,10,baseline
209.25000000000506,443807.60309251037,28,568,404,10,baseline
209.40000000000506,444162.03399493033,28,568,404,10,baseline
209.55000000000507,444500.5141952804,28,569,404,10,baseline
209.70000000000508,444934.64958483976,28,570,405,10,baseline
209.85000000000508,446063.2839939098,28,571,405,10,baseline
210.0000000000051,446397.64438782976,28,571,405,10,baseline
210.1500000000051,446738.3050421198,28,571,405,10,baseline
210.3000000000051,447074.71672125976,28,571,405,10,baseline
210.4500000000051,447408.3751105898,28,571,405,10,baseline
210.6000000000051,447734.9090883098,28,572,405,10,baseline
210.75000000000512,448134.47050755715,28,572,406,10,baseline
210.90000000000512,448461.23582433705,28,572,406,10,baseline
211.05000000000513,448780.96927758714,28,573,406,10,baseline
211.20000000000513,449101.856234287,28,573,406,10,baseline
211.35000000000514,449409.7565653871,28,573,406,10,baseline
211.50000000000514,449720.0265259271,28,573,406,10,baseline
211.65000000000515,450086.689976823,28,574,407,10,baseline
211.80000000000516,450481.76761934266,28,574,408,10,baseline
211.95000000000516,450817.24186974333,28,575,409,10,baseline
212.10000000000517,451920.70889742335,28,577,409,10,baseline
212.25000000000517,452250.83390955476,27,578,410,10,baseline
212.40000000000518,452563.23736527533,27,578,411,10,baseline
212.55000000000518,452784.9664032953,27,578,411,10,baseline
212.7000000000052,453014.30932701536,27,578,411,10,baseline
212.8500000000052,453224.68422279536,27,579,411,10,baseline
213.0000000000052,454359.2043253353,27,579,411,10,baseline
213.1500000000052,454577.5033546354,26,579,411,10,baseline
213.3000000000052,454798.98595069535,26,579,411,10,baseline
213.45000000000522,454980.4822177054,26,581,411,10,baseline
213.60000000000522,455187.8309872037,26,581,412,10,baseline
213.75000000000523,455398.7802135738,26,581,412,10,baseline
213.90000000000524,455638.7286705721,26,581,413,10,baseline
214.05000000000524,455871.66496345197,26,581,413,10,baseline
214.20000000000525,456126.02048494195,26,581,413,10,baseline
214.35000000000525,456393.96078472206,26,581,413,10,baseline
214.50000000000526,456671.1425645821,26,581,413,10,baseline
214.65000000000526,456959.105230422,26,581,413,10,baseline
214.80000000000527,457267.36636177043,26,582,414,10,baseline
214.95000000000528,457664.24697876634,26,582,415,10,baseline
215.10000000000528,457974.9795084363,26,583,415,10,baseline
215.2500000000053,458339.089915997,26,584,416,10,baseline
215.4000000000053,458732.6395054148,26,584,417,10,baseline
215.5500000000053,459030.3999830048,26,585,417,10,baseline
215.7000000000053,459392.15596355544,26,587,418,10,baseline
215.8500000000053,459753.21710582875,26,587,419,10,baseline
216.00000000000531,460037.45388623874,26,587,419,10,baseline
216.15000000000532,460293.64051757875,26,588,419,10,baseline
216.30000000000533,460548.1570172988,26,588,419,10,baseline
216.45000000000533,460801.00338539877,26,588,419,10,baseline
216.60000000000534,461051.4011218787,26,588,419,10,baseline
216.75000000000534,461295.14226296876,26,589,419,10,baseline
216.90000000000535,461612.1410560154,26,589,420,10,baseline
217.05000000000535,461868.41878742544,26,589,420,10,baseline
217.20000000000536,462130.98117806535,26,589,420,11,baseline
217.35000000000537,462402.8901307153,26,589,420,11,baseline
217.50000000000537,462689.9118547454,26,589,420,11,baseline
217.65000000000538,462991.2165470054,26,590,420,11,baseline
217.80000000000538,464221.6968674953,26,590,420,11,baseline
217.9500000000054,464554.68149621534,26,591,420,11,baseline
218.1000000000054,464923.15988282376,26,591,421,11,baseline
218.2500000000054,465290.1360169138,33,591,421,11,baseline
218.4000000000054,465670.59268814366,33,591,421,11,baseline
218.5500000000054,466058.2691683737,33,592,421,11,baseline
218.70000000000542,466472.42764619214,33,592,422,11,baseline
218.85000000000542,466882.6071048821,33,593,422,11,baseline
219.00000000000543,467311.9974490104,33,593,423,11,baseline
219.15000000000543,467719.4686930404,33,593,423,11,baseline
219.30000000000544,468117.48482102033,33,593,423,11,baseline
219.45000000000545,468522.9919095504,33,593,423,11,baseline
219.60000000000545,468931.8592376304,33,593,423,11,baseline
219.75000000000546,469335.6683865204,33,593,423,11,baseline
219.90000000000546,469732.01428946044,33,593,423,11,baseline
220.05000000000547,470135.4156911904,33,593,423,11,baseline
220.20000000000547,470536.92118073034,33,593,423,11,baseline
220.35000000000548,470918.56578068034,33,594,423,11,baseline
220.50000000000549,471359.34065192926,33,595,424,11,baseline
220.6500000000055,471706.1077200893,33,595,424,11,baseline
220.8000000000055,472035.41670776927,33,596,424,11,baseline
220.9500000000055,472418.508005654,33,597,425,11,baseline
221.1000000000055,472809.7017896329,33,597,426,11,baseline
221.2500000000055,473093.5390905529,33,598,426,11,baseline
221.40000000000552,473391.65741009125,33,598,427,11,baseline
221.55000000000553,473655.3252084513,33,599,427,11,baseline
221.70000000000553,473985.4436024886,33,599,428,11,baseline
221.85000000000554,474240.3982575786,33,599,428,11,baseline
222.00000000000554,474477.60764353856,33,600,428,11,baseline
222.15000000000555,474786.2560606792,33,600,429,11,baseline
222.30000000000555,475026.5103625493,33,600,429,11,baseline
222.45000000000556,475275.77427605924,33,600,429,11,baseline
222.60000000000556,475502.40009464923,33,601,429,11,baseline
222.75000000000557,475840.48132324894,33,601,430,11,baseline
222.90000000000558,476080.03173655894,33,601,430,11,baseline
223.05000000000558,476316.08631118893,33,602,430,11,baseline
223.2000000000056,476652.02293481026,33,603,431,11,baseline
223.3500000000056,476997.71812560596,33,603,432,11,baseline
223.5000000000056,477280.99752228596,33,603,432,11,baseline
223.6500000000056,477591.2887903709,33,603,432,11,baseline
223.8000000000056,477927.62514185096,33,603,432,11,baseline
223.95000000000562,478285.5888694859,33,603,432,11,baseline
224.10000000000562,478651.601967936,33,603,432,11,baseline
224.25000000000563,479025.151717101,33,603,432,11,baseline
