item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,item_class_old
14120014001,奧利奧雙倍夾心 (量販包),44.0,33.0,20.0,29040.0,6.71,12.0,2420.0,PCS,21.0,0.8872585456909051,1.19,0.68,25,"[1, 2, 4]","[19, 1, 1]",0,2,0
14120017001,茱蒂絲雷蒙德巧克力夾心餅,41.0,31.0,22.0,27962.0,2.9,12.0,2330.2,PCS,71.0,0.7333577773703771,1.592,1.568,121,"[1, 2, 3, 4, 5, 9, 10]","[58, 9, 4, 1, 2, 1, 1]",3,4,3
14120019001,義美巧克力法蘭酥,46.0,26.0,20.0,23920.0,2.7,12.0,1993.3,PCS,208.0,0.5004116598056699,1.626,1.511,343,"[1, 2, 3, 4, 5, 6, 10, 12]","[145, 43, 11, 5, 1, 2, 3, 1]",3,4,3
14120020001,奧利奧夾心餅乾隨手包-巧克力,45.0,18.0,26.0,21060.0,5.42,12.0,1755.0,PCS,101.0,0.6641189313511442,1.366,1.046,138,"[1, 2, 3, 4, 7, 8]","[81, 13, 4, 1, 1, 1]",3,3,3
14120024001,明治貓熊巧克力夾心餅家庭號,31.0,42.0,22.0,28644.0,2.91,10.0,2864.4,PCS,20.0,0.8923584606923218,1.3,0.47,26,"[1, 2]","[14, 6]",3,2,3
14120044001,麗滋巧克力三明治餅乾兩條裝236g,37.0,24.0,24.0,21312.0,3.84,12.0,1776.0,PCS,26.0,0.865098915018083,1.538,0.989,40,"[1, 2, 3, 5]","[18, 4, 3, 1]",0,3,0
14120045001,麗滋巧克力三明治餅乾隨手包243g,49.0,21.0,21.0,21609.0,3.75,12.0,1800.8,PCS,55.0,0.7733637772703789,1.585,1.446,103,"[1, 2, 3, 4, 7, 8]","[50, 6, 5, 1, 2, 1]",2,4,2
14120054001,迷你Oreo隨手包-巧克力,40.0,30.0,41.0,49200.0,4.16,16.0,3075.0,PCS,60.0,0.7622439626006233,1.29,0.584,80,"[1, 2, 3]","[48, 10, 4]",3,2,3
14120060001,奧利奧黑白巧克力口味隨手包,33.0,19.0,27.0,16929.0,3.9,12.0,1410.8,PCS,15.0,0.917778037032716,1.6,2.324,24,"[1, 10]","[14, 1]",3,5,3
14121004001,家福牛奶法國薄酥,41.0,34.0,27.0,37638.0,3.21,10.0,3763.8,PCS,51.0,0.7827002883285279,1.25,0.519,65,"[1, 2, 3]","[41, 9, 2]",3,2,3
14121006001,家福草莓法國薄酥,41.0,34.0,26.0,36244.0,3.21,10.0,3624.4,PCS,52.0,0.7799570007166547,1.352,0.974,73,"[1, 2, 4, 5, 6]","[44, 7, 1, 1, 1]",3,3,3
14121007001,ACE五穀牛奶夾心餅乾,45.0,31.0,26.0,36270.0,4.16,20.0,1813.5,PCS,59.0,0.7654105764903918,1.271,0.715,75,"[1, 2, 3, 4]","[50, 4, 3, 2]",3,3,3
14121011001,優群蘇打牛軋餅-原味,41.0,29.0,29.0,34481.0,2.1,12.0,2873.4,PCS,18.0,0.9029649505841568,1.45,1.276,29,"[1, 2, 4, 6]","[17, 1, 1, 1]",3,3,3
14121014001,義美草莓法蘭酥,46.0,26.0,20.0,23920.0,2.7,12.0,1993.3,PCS,422.0,0.2796020066332227,1.573,1.414,681,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]","[312, 80, 15, 8, 4, 4, 2, 3, 2, 2, 1]",3,6,3
14121015001,ACE 起司夾心餅乾,46.0,31.0,25.0,35650.0,4.05,20.0,1782.5,PCS,72.0,0.7312178130364494,1.351,0.943,100,"[1, 2, 3, 5, 7]","[59, 10, 3, 1, 1]",2,3,2
14121017001,義美牛奶法蘭酥,46.0,26.0,20.0,23920.0,2.7,12.0,1993.3,PCS,229.0,0.4698188363527275,1.372,1.057,328,"[1, 2, 3, 4, 8, 9, 10]","[187, 37, 8, 4, 1, 1, 1]",3,5,3
14121019001,茱蒂絲雷蒙德夾心餅-檸檬味,48.0,38.0,19.0,34656.0,3.65,12.0,2888.0,PCS,407.0,0.2905884901918301,1.622,1.405,686,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 12]","[293, 79, 20, 14, 7, 3, 2, 1, 2, 2]",3,6,3
14121020001,盛香珍濃厚芋頭牛奶巧克酥,36.0,24.0,18.0,15552.0,1.73,10.0,1555.2,PCS,323.0,0.3594940084331928,2.301,1.139,803,"[1, 2, 3, 4, 5, 6, 8, 12]","[31, 260, 15, 29, 1, 11, 1, 1]",3,6,3
14121022001,奧利奧減甜香草夾心餅乾量販包399g,43.0,32.0,16.0,22016.0,5.85,12.0,1834.7,PCS,71.0,0.7335944400926652,1.141,0.457,81,"[1, 2, 4]","[63, 7, 1]",2,2,2
14121025001,Yu-ki起司夾心餅,38.0,25.0,36.0,34200.0,4.27,18.0,1900.0,PCS,1.0,0.9990833486108563,1.0,0.0,2,[1],[2],3,2,3
14121028001,奧利奧草莓夾心三明治量販包,44.0,33.0,16.0,23232.0,5.81,12.0,1936.0,PCS,9.0,0.9539807669872168,1.0,0.0,9,[1],[9],3,1,3
14121039001,金奇奧利奧香草夾心餅乾量販包399g,43.0,32.0,16.0,22016.0,5.86,12.0,1834.7,PCS,20.0,0.8924251262478958,1.25,0.716,25,"[1, 2, 4]","[17, 2, 1]",0,2,0
14121053001,義美蘇打餅夾心奶油口味,34.0,26.0,24.0,21216.0,2.57,10.0,2121.6,PCS,37.0,0.8252829119514675,1.684,1.646,64,"[1, 2, 3, 4, 5, 7, 8]","[29, 4, 1, 1, 1, 1, 1]",2,4,2
14121056001,向日葵餅乾桶-起士風味,59.0,40.0,26.0,61360.0,10.0,12.0,5113.3,PCS,12.0,0.935507741537641,1.083,0.289,13,"[1, 2]","[11, 1]",3,2,3
14121057001,義美美味薄餅夾心-檸檬,34.0,26.0,24.0,21216.0,2.38,10.0,2121.6,PCS,205.0,0.5031616139731004,1.733,1.996,364,"[1, 2, 3, 4, 5, 9, 10, 12, 13, 18]","[146, 39, 11, 4, 4, 2, 1, 1, 1, 1]",3,4,3
14121059001,義美蘇打餅夾心檸檬口味,34.0,26.0,24.0,21216.0,2.56,10.0,2121.6,PCS,75.0,0.7241145980900319,2.403,3.887,185,"[1, 2, 3, 4, 5, 6, 8, 9, 17, 28]","[52, 12, 2, 2, 1, 2, 3, 1, 1, 1]",3,7,3
14121061001,健司X十利 抹茶法蘭酥12入,39.0,36.0,27.0,37908.0,2.91,10.0,3790.8,PCS,39.0,0.8192230129497842,1.25,0.494,50,"[1, 2, 3]","[31, 8, 1]",3,2,3
14121062001,茱蒂絲雷蒙德乳酪夾心餅,48.0,39.0,19.0,35568.0,3.695,12.0,2964.0,PCS,159.0,0.5664372260462326,1.712,1.791,279,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11]","[118, 26, 7, 2, 1, 3, 1, 2, 2, 1]",3,4,3
14121063001,茱蒂絲純花生醬三明治餅乾,39.0,31.0,22.0,26598.0,3.08,12.0,2216.5,PCS,261.0,0.4219896335061082,1.672,1.686,453,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12]","[194, 43, 16, 5, 4, 1, 1, 2, 3, 2]",3,7,3
14121064001,茱蒂絲乳酪三明治餅乾,39.0,31.0,22.0,26598.0,2.806,12.0,2216.5,PCS,36.0,0.8288061865635573,1.475,0.816,59,"[1, 2, 3, 4]","[27, 9, 2, 2]",3,3,3
14121068001,盛香珍濃厚檸檬巧克酥,36.0,24.0,18.0,15552.0,1.81,10.0,1555.2,PCS,300.0,0.3811469808836519,2.303,1.264,737,"[1, 2, 3, 4, 5, 6, 8, 9, 12]","[23, 256, 3, 24, 4, 6, 1, 1, 2]",3,6,3
14121074001,奧利奧夾心餅乾隨手包-原味,33.0,19.0,28.0,17556.0,5.48,12.0,1463.0,PCS,270.0,0.4096531724471259,1.614,1.486,452,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]","[200, 50, 11, 7, 1, 4, 1, 3, 1, 1, 1]",3,6,3
14121075001,奧利奧夾心餅乾隨手包-草莓,33.0,19.0,27.0,16929.0,3.85,12.0,1410.8,PCS,37.0,0.8254062432292795,1.316,0.873,50,"[1, 2, 3, 4, 5]","[32, 3, 1, 1, 1]",3,3,3
14121090001,迷你Oreo隨手包-香草原味,56.0,42.0,33.0,77616.0,6.1,16.0,4851.0,PCS,114.0,0.6375360410659823,1.299,0.647,152,"[1, 2, 3, 4]","[93, 14, 9, 1]",3,3,3
14121093001,金奇奧利奧香草夾心餅乾隨手包256.5g,32.0,19.0,28.0,17024.0,3.79,12.0,1418.7,PCS,30.0,0.8488225196246729,1.419,1.148,44,"[1, 2, 3, 7]","[24, 5, 1, 1]",3,3,3
14121094001,健司法式薄片40入,52.0,43.0,24.0,53664.0,6.282,8.0,6708.0,PCS,111.0,0.6439059349010849,1.383,0.918,166,"[1, 2, 3, 4, 5, 6]","[94, 15, 7, 1, 1, 2]",2,3,2
14121101001,法式薄燒夾心餅(牛奶風味),41.0,26.0,16.0,17056.0,2.68,24.0,710.7,PCS,39.0,0.8193530107831536,1.077,0.27,42,"[1, 2]","[36, 3]",3,2,3
14121104001,麗滋起士夾心餅乾,37.0,24.0,24.0,21312.0,3.86,12.0,1776.0,PCS,115.0,0.6352494125097915,1.395,0.941,166,"[1, 2, 3, 4, 9]","[88, 22, 7, 1, 1]",3,3,3
14121105001,麗滋歡樂分享包,38.0,24.0,24.0,21888.0,4.76,12.0,1824.0,PCS,36.0,0.8289261845635906,1.135,0.419,42,"[1, 2, 3]","[33, 3, 1]",3,2,3
14121106001,盛香珍濃厚雙味巧克酥(花生+巧克力),36.0,24.0,18.0,15552.0,1.81,10.0,1555.2,PCS,495.0,0.2239629339511008,2.287,1.243,1203,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[46, 413, 4, 39, 6, 11, 1, 1, 1, 2, 1, 1]",3,6,3
14121112001,麗滋檸檬夾心餅乾,37.0,24.0,23.0,20424.0,3.84,12.0,1702.0,PCS,40.0,0.8151430809486508,1.81,1.714,76,"[1, 2, 3, 4, 5, 6, 10]","[27, 9, 2, 1, 1, 1, 1]",3,4,3
14121115001,盛香珍濃厚花生牛奶雙色巧克酥,35.0,29.0,24.0,24360.0,3.1,10.0,2436.0,PCS,152.0,0.576263728937851,2.342,1.22,370,"[1, 2, 4, 5, 6, 8, 10]","[7, 132, 10, 1, 6, 1, 1]",2,4,2
14121117001,向日葵餅乾桶-檸檬風味,59.0,40.0,26.0,61360.0,12.2,12.0,5113.3,PCS,14.0,0.9239079348677522,1.286,0.825,18,"[1, 2, 4]","[12, 1, 1]",3,3,3
14121119001,奧利奧花生醬巧克力口味夾心餅乾隨手包,32.0,19.0,27.0,16416.0,3.85,12.0,1368.0,PCS,56.0,0.7705904901584973,1.536,1.334,86,"[1, 2, 3, 4, 5, 6, 8]","[43, 7, 2, 1, 1, 1, 1]",3,3,3
14121129001,奧利奧減甜香草夾心餅乾隨手包256.5g,32.0,19.0,27.0,16416.0,3.51,12.0,1368.0,PCS,30.0,0.8489225179580341,1.469,0.983,47,"[1, 2, 3, 4, 5]","[24, 4, 2, 1, 1]",3,3,3
14121130001,優龍優格夾心餅乾,46.0,31.0,26.0,37076.0,4.398,20.0,1853.8,PCS,22.0,0.8825952900784987,1.182,0.501,26,"[1, 2, 3]","[19, 2, 1]",3,2,3
14121131001,奧利奧花生醬巧克力夾心餅乾,43.0,32.0,16.0,22016.0,6.022,12.0,1834.7,PCS,5.0,0.9784970250495824,1.0,0.0,5,[1],[5],3,1,3
14121132001,迷你Oreo隨手包-摩卡口味,56.0,42.0,33.0,77616.0,3.63,16.0,4851.0,PCS,18.0,0.9030249495841736,1.45,0.999,29,"[1, 2, 3, 4]","[16, 1, 1, 2]",3,3,3
14121136001,麗滋起司餅乾隨手包243g,50.0,21.0,23.0,24150.0,3.68,12.0,2012.5,PCS,171.0,0.5484275262078966,1.462,1.13,272,"[1, 2, 3, 4, 5, 6, 7, 8]","[143, 26, 6, 3, 4, 2, 1, 1]",2,3,2
14121143001,義美美味草莓薄餅夾心餅,34.0,25.0,25.0,21250.0,2.36,10.0,2125.0,PCS,129.0,0.6088631856135731,1.559,1.281,212,"[1, 2, 3, 4, 5, 6, 7, 9]","[98, 24, 6, 1, 2, 3, 1, 1]",3,3,3
14121164001,麗滋檸檬餅乾隨手包243g,48.0,22.0,21.0,22176.0,3.72,12.0,1848.0,PCS,137.0,0.598323361277312,1.46,1.682,203,"[1, 2, 3, 4, 5, 8, 18]","[110, 20, 3, 2, 2, 1, 1]",3,4,3
14121173001,義美法蘭酥(咖啡),45.0,26.0,19.0,22230.0,2.59,12.0,1852.5,PCS,98.0,0.6707454875752071,1.366,0.857,138,"[1, 2, 3, 5, 7]","[76, 19, 4, 1, 1]",3,3,3
14121179001,OREO 吉利慶中元,50.0,30.0,24.0,36000.0,6.0,6.0,6000.0,PCS,92.0,0.6795553407443209,1.215,0.413,113,"[1, 2]","[73, 20]",3,2,3
14121269001,OREO  RITZ迷你經典箱,36.0,18.0,17.0,11016.0,1.0,1.0,11016.0,PCS,76.0,0.7211046482558624,1.143,0.352,88,"[1, 2]","[66, 11]",3,2,3
14130001001,家福檸檬夾心酥,43.0,28.0,28.0,33712.0,4.11,8.0,4214.0,PCS,192.0,0.519691338477692,1.552,1.565,312,"[1, 2, 3, 4, 5, 6, 8, 10, 12]","[155, 28, 6, 3, 1, 3, 2, 2, 1]",3,4,3
14130007001,義美草莓夾心酥經濟包,56.0,26.0,24.0,34944.0,3.92,8.0,4368.0,PCS,408.0,0.2892318461358977,1.53,1.269,644,"[1, 2, 3, 4, 5, 6, 8, 9, 10]","[312, 63, 23, 5, 6, 7, 2, 1, 2]",3,5,3
14130009001,義美椰子夾心酥,56.0,26.0,23.0,33488.0,4.8,8.0,4186.0,PCS,160.0,0.562720621322978,1.309,0.907,212,"[1, 2, 3, 4, 5, 6, 7]","[135, 17, 5, 1, 1, 2, 1]",2,3,2
14130010001,77新貴派好事花生綜合箱,29.0,13.0,24.0,9048.0,0.8,1.0,9048.0,PCS,162.0,0.5611106481558641,1.175,0.509,208,"[1, 2, 3, 4]","[155, 14, 7, 1]",2,2,2
14130013001,義美夾心酥152克-檸檬,39.0,20.0,15.0,11700.0,2.18,12.0,975.0,PCS,47.0,0.7936167730537824,2.0,2.25,96,"[1, 2, 3, 4, 8, 10, 12]","[30, 10, 4, 1, 1, 1, 1]",3,5,3
14130015001,家福藍苺夾心酥,43.0,29.0,28.0,34916.0,4.17,8.0,4364.5,PCS,93.0,0.6767820536324395,1.889,1.72,187,"[1, 2, 3, 4, 5, 6, 12]","[62, 20, 4, 5, 1, 6, 1]",3,4,3
14130016001,77新貴派18片盒裝-藍莓,60.0,26.0,23.0,35880.0,4.47,12.0,2990.0,PCS,195.0,0.5184080265328911,1.432,1.249,285,"[1, 2, 3, 5, 6, 7, 8, 9, 10]","[157, 27, 8, 2, 1, 1, 1, 1, 1]",3,3,3
14130017001,77新貴派18片盒裝-草莓,59.0,27.0,22.0,35046.0,4.47,12.0,2920.5,PCS,215.0,0.4905651572473792,1.309,0.948,292,"[1, 2, 3, 4, 5, 6, 10]","[183, 29, 5, 1, 2, 2, 1]",3,4,3
14130042001,77新貴派18片盒裝-清爽檸檬  252g,59.0,27.0,22.0,35046.0,4.6,12.0,2920.5,PCS,151.0,0.5772737121047983,1.225,0.544,185,"[1, 2, 3, 4]","[124, 22, 3, 2]",3,2,3
14130044001,奧利奧捲心酥-草莓口味,51.0,33.0,21.0,35343.0,4.792,12.0,2945.3,PCS,12.0,0.9355477408709856,1.0,0.0,12,[1],[12],3,1,3
14130054001,義美清香檸檬夾心酥(檸檬風味)400g,48.0,30.0,22.0,31680.0,3.93,8.0,3960.0,PCS,134.0,0.6010166497225046,1.446,1.111,201,"[1, 2, 3, 4, 5, 7, 8]","[105, 23, 5, 2, 1, 2, 1]",3,3,3
14131008001,77新貴派18片盒裝-濃郁抹茶  252g,59.0,27.0,22.0,35046.0,4.6,12.0,2920.5,PCS,143.0,0.5894868418859686,1.236,0.637,178,"[1, 2, 3, 4, 6]","[119, 20, 3, 1, 1]",3,2,3
14131011001,77巧菲斯夾心酥(牛奶口味)10入,65.0,27.0,28.0,49140.0,6.404,20.0,2457.0,PCS,43.0,0.8047132547790871,1.727,1.484,76,"[1, 2, 3, 4, 10]","[26, 12, 4, 1, 1]",3,4,3
14131020001,家福花生夾心酥,44.0,29.0,28.0,35728.0,4.15,8.0,4466.0,PCS,177.0,0.5374177097048383,1.593,1.49,301,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12]","[139, 27, 12, 2, 4, 1, 1, 1, 1, 1]",3,4,3
14131022001,義美夾心酥(黑可可),50.0,29.0,23.0,33350.0,4.18,8.0,4168.8,PCS,197.0,0.5151414143097615,1.563,1.266,322,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[144, 41, 10, 3, 3, 1, 1, 1, 2]",3,3,3
14131024001,Gery捲心酥(榛果巧克力味),43.0,27.0,24.0,27864.0,5.3,24.0,1161.0,PCS,28.0,0.8561790636822719,1.759,1.405,51,"[1, 2, 4, 5, 6]","[19, 6, 1, 2, 1]",0,4,0
14131025001,義美香芋夾心酥經濟包,56.0,26.0,23.0,33488.0,4.8,8.0,4186.0,PCS,243.0,0.445445909234846,1.591,1.649,409,"[1, 2, 3, 4, 5, 6, 8, 10, 16]","[192, 39, 9, 7, 2, 2, 2, 3, 1]",3,6,3
14131026001,新貴派大格酥經典巧克力口味324g,47.0,29.0,32.0,43616.0,4.9,12.0,3634.7,PCS,39.0,0.819483008616523,1.25,0.742,50,"[1, 2, 3, 5]","[34, 4, 1, 1]",3,3,3
14131027001,義美牛奶夾心酥經濟包,56.0,26.0,23.0,33488.0,3.93,8.0,4186.0,PCS,305.0,0.3751070815486408,1.691,2.088,541,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 30]","[225, 56, 15, 10, 3, 5, 2, 1, 1, 1, 1]",3,8,3
14131033001,77新貴派迷你巧克力,53.0,31.0,25.0,41075.0,5.6,15.0,2738.3,PCS,658.0,0.1543774270428826,1.283,0.712,929,"[1, 2, 3, 4, 5, 11]","[573, 120, 20, 5, 5, 1]",3,7,3
14131040001,家福香芋夾心酥,43.0,29.0,28.0,34916.0,4.25,8.0,4364.5,PCS,69.0,0.7387210213163113,1.844,1.679,142,"[1, 2, 3, 4, 5, 6, 7, 8]","[53, 10, 5, 1, 3, 1, 3, 1]",3,4,3
14131041001,義美巧克力夾心酥經濟包,56.0,26.0,24.0,34944.0,3.92,8.0,4368.0,PCS,493.0,0.22725621239646,1.493,1.203,742,"[1, 2, 3, 4, 5, 6, 8, 9, 10]","[366, 82, 28, 6, 7, 1, 3, 1, 3]",3,5,3
14131043001,家福巧克力夾心酥,44.0,29.0,28.0,35728.0,4.07,8.0,4466.0,PCS,88.0,0.6924517924701254,1.817,2.037,169,"[1, 2, 3, 4, 5, 6, 10, 11, 12]","[67, 14, 3, 1, 2, 3, 1, 1, 1]",3,5,3
14131044001,萊佳綜合迷你哈斯餅,30.0,26.0,21.0,16380.0,2.0,10.0,1638.0,PCS,24.0,0.8724154597423376,1.25,0.676,30,"[1, 2, 4]","[20, 3, 1]",0,2,0
14131047001,77新貴派18片盒裝-花生,59.0,27.0,22.0,35046.0,5.04,12.0,2920.5,PCS,583.0,0.1776037066048899,1.467,1.239,864,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 12]","[451, 81, 27, 14, 7, 3, 1, 1, 1, 3]",3,10,3
14131056001,義美夾心酥(咖啡),50.0,29.0,23.0,33350.0,4.18,8.0,4168.8,PCS,109.0,0.6497625039582674,1.487,1.135,171,"[1, 2, 3, 5, 6, 7]","[87, 17, 4, 5, 1, 1]",2,3,2
14131074001,Gery捲心酥(黑巧克力味),43.0,27.0,24.0,27864.0,5.61,24.0,1161.0,PCS,30.0,0.8490225162913951,1.967,1.921,59,"[1, 2, 3, 4, 6, 10]","[18, 7, 1, 2, 1, 1]",0,4,0
14131075001,77巧菲斯夾心酥(牛奶口味)300G,55.0,29.0,24.0,38280.0,4.68,12.0,3190.0,PCS,351.0,0.3315911401476642,1.462,0.993,541,"[1, 2, 3, 4, 5, 6, 10]","[268, 66, 20, 6, 7, 2, 1]",3,5,3
14131081001,新貴派大格酥芝麻豆奶324g,48.0,28.0,31.0,41664.0,5.35,12.0,3472.0,PCS,198.0,0.512514791420143,1.642,1.743,335,"[1, 2, 3, 5, 6, 7, 8, 12]","[150, 36, 5, 3, 4, 1, 2, 3]",3,4,3
14131092001,新貴派大格酥焙烤花生324g,48.0,28.0,31.0,41664.0,5.32,12.0,3472.0,PCS,224.0,0.4795953400776653,1.489,1.191,341,"[1, 2, 3, 4, 5, 6, 7, 8]","[171, 38, 8, 3, 3, 2, 1, 3]",3,5,3
14131105001,新貴派大格酥陽光檸檬324g,48.0,28.0,31.0,41664.0,5.35,12.0,3472.0,PCS,179.0,0.5362343960933984,1.391,1.13,256,"[1, 2, 3, 4, 5, 8, 10]","[144, 29, 5, 2, 1, 2, 1]",3,3,3
14131121001,77新貴派18片盒裝-焦糖海鹽,60.0,27.0,23.0,37260.0,4.83,12.0,3105.0,PCS,106.0,0.6540690988483525,1.178,0.529,126,"[1, 2, 3, 5]","[92, 13, 1, 1]",3,2,3
14132003001,家福咖啡脆捲,38.0,33.0,26.0,32604.0,3.43,10.0,3260.4,PCS,108.0,0.6515724737921035,1.532,1.043,170,"[1, 2, 3, 4, 5]","[80, 17, 4, 6, 4]",3,3,3
14132012001,家福牛奶脆捲,38.0,33.0,26.0,32604.0,3.43,10.0,3260.4,PCS,73.0,0.729051182480292,1.823,1.715,144,"[1, 2, 3, 4, 5, 6, 7, 8, 10]","[53, 13, 5, 2, 1, 2, 1, 1, 1]",3,4,3
14132013001,盛香珍拿鐵咖啡脆捲 210g,40.0,35.0,27.0,37800.0,3.974,10.0,3780.0,PCS,87.0,0.6956550724154598,1.36,0.626,121,"[1, 2, 3]","[64, 18, 7]",3,3,3
14132015001,可口脆笛酥巧克力量販包,37.0,37.0,26.0,35594.0,4.14,12.0,2966.2,PCS,422.0,0.2810086498558357,1.632,1.978,705,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 30]","[321, 62, 22, 7, 6, 3, 3, 2, 1, 3, 1, 1]",3,7,3
14132031001,孔雀咖啡捲心餅,54.0,29.0,22.0,34452.0,4.1,12.0,2871.0,PCS,297.0,0.3841235979400343,1.479,1.095,454,"[1, 2, 3, 4, 5, 6, 7, 10]","[227, 50, 13, 7, 5, 3, 1, 1]",3,5,3
14132038001,家福巧克力捲,38.0,33.0,26.0,32604.0,3.43,10.0,3260.4,PCS,92.0,0.6798620022999616,1.229,0.624,118,"[1, 2, 3, 4, 5]","[80, 13, 1, 1, 1]",3,2,3
14132050001,可口脆笛酥草莓量販包,38.0,38.0,26.0,37544.0,4.19,12.0,3128.7,PCS,209.0,0.4990216829719505,1.512,1.062,384,"[1, 2, 3, 4, 5, 7, 9]","[178, 50, 14, 2, 8, 1, 1]",3,5,3
14132052001,可口脆笛酥牛奶量販包,37.0,37.0,27.0,36963.0,3.08,12.0,3080.3,PCS,145.0,0.585656905718238,1.571,1.909,242,"[1, 2, 3, 4, 5, 6, 10, 21]","[114, 26, 6, 4, 1, 1, 1, 1]",3,4,3
14132071001,旺旺夾心酥捲(香草味),40.0,31.0,23.0,28520.0,3.3,10.0,2852.0,PCS,43.0,0.8048565857235713,1.761,1.728,81,"[1, 2, 3, 5, 12]","[26, 16, 2, 1, 1]",2,4,2
14132074001,義美威化卷 (桶) 巧克力,47.0,31.0,19.0,27683.0,4.48,6.0,4613.8,PCS,70.0,0.736644389260179,1.282,1.267,91,"[1, 2, 3, 4, 11]","[63, 5, 1, 1, 1]",3,3,3
14132075001,義美威化卷(桶) 香草牛奶,47.0,31.0,19.0,27683.0,4.59,6.0,4613.8,PCS,35.0,0.8322261295645073,1.029,0.169,36,"[1, 2]","[34, 1]",3,2,3
14132116001,旺旺夾心捲-草莓口味,42.0,31.0,23.0,29946.0,3.4,10.0,2994.6,PCS,41.0,0.812576457059049,1.372,0.757,59,"[1, 2, 3, 5]","[31, 10, 1, 1]",3,3,3
14132130001,奧利奧捲心酥-巧克力口味,50.0,33.0,21.0,34650.0,4.944,12.0,2887.5,PCS,15.0,0.9178280361993968,1.067,0.258,16,"[1, 2]","[14, 1]",3,2,3
14132131001,奧利奧捲心酥-香草口味,49.0,25.0,33.0,40425.0,4.9,12.0,3368.8,PCS,5.0,0.978513691438476,1.0,0.0,5,[1],[5],3,1,3
14132149001,黑師傅福源花生醬捲心酥,42.0,32.0,21.0,28224.0,7.9,12.0,2352.0,PCS,22.0,0.8826686221896302,1.273,0.55,28,"[1, 2, 3]","[17, 4, 1]",3,2,3
14132150001,黑師傅茶茶小王子抹茶拿鐵捲心酥,43.0,33.0,21.0,29799.0,8.25,12.0,2483.3,PCS,11.0,0.94134764420593,1.182,0.405,13,"[1, 2]","[9, 2]",3,2,3
14132153001,Gery芝莉捲心酥(重起士),43.0,27.0,24.0,27864.0,5.6,24.0,1161.0,PCS,20.0,0.8924917918034699,2.19,2.316,46,"[1, 2, 6, 10]","[12, 6, 2, 1]",3,5,3
14132156001,小瓜呆脆笛酥-乳酸優格口味,37.0,36.0,26.0,34632.0,4.23,12.0,2886.0,PCS,18.0,0.9030849485841904,1.762,1.411,37,"[1, 2, 3, 4, 6]","[15, 1, 2, 2, 1]",3,4,3
14132157001,小瓜呆脆笛酥-蜂蜜牛奶口味,37.0,36.0,26.0,34632.0,4.13,12.0,2886.0,PCS,57.0,0.7690805153247446,2.5,3.582,150,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 21]","[42, 3, 6, 2, 1, 1, 1, 1, 2, 1]",3,7,3
14132229001,OREO小瓜呆心意滿滿綜合捲心酥,57.0,33.0,19.0,35739.0,4.6,6.0,5956.5,PCS,268.0,0.4123431276145398,1.137,0.375,308,"[1, 2, 4]","[236, 34, 1]",3,3,3
14132230001,黑師傅x飛燕煉乳捲心酥-煉乳口味,42.0,32.0,21.0,28224.0,8.0,12.0,2352.0,PCS,14.0,0.923954600756654,1.357,0.633,19,"[1, 2, 3]","[10, 3, 1]",3,3,3
14132231001,黑師傅捲心酥-甜心莓,42.0,32.0,21.0,28224.0,8.9,12.0,2352.0,PCS,5.0,0.9785303578273696,1.2,0.447,6,"[1, 2]","[4, 1]",3,2,3
14133003001,義美蛋捲量販盒-原味,44.0,26.0,35.0,40040.0,4.01,12.0,3336.7,PCS,495.0,0.2256129064515591,1.612,1.574,801,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12]","[365, 77, 22, 9, 9, 3, 2, 3, 3, 2, 2]",3,6,3
14133007001,家樂福蛋香蛋捲,48.0,25.0,25.0,30000.0,3.36,12.0,2500.0,PCS,30.0,0.8491225146247563,1.581,0.992,49,"[1, 2, 3, 4]","[21, 5, 2, 3]",3,3,3
14133013001,橘平屋海苔蛋捲原味,48.0,25.0,39.0,46800.0,3.2,12.0,3900.0,PCS,5.0,0.978547024216263,1.2,0.447,6,"[1, 2]","[4, 1]",3,2,3
14133023001,義美蛋捲量販盒-芝麻,44.0,26.0,34.0,38896.0,3.99,12.0,3241.3,PCS,552.0,0.1945500908318194,1.651,1.601,931,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[398, 104, 24, 11, 7, 2, 7, 2, 1, 3, 2, 3]",3,13,3
