item_code,cluster,mean_demand,std_demand,cv_demand,initial_inventory_boxes,qty_inv_items,num_compatible_slots,min_slot_type,total_boxes_assigned,total_items_assigned,total_weight_assigned,pods_used,slots_used
12121066001,3,0.9523809523809524,2.5907562873781793,2.7202941017470885,1,9,4,0,1,24,2.8,1,1
30045076001,3,0.4285714285714285,1.3997084244475302,3.265986323710904,1,7,4,0,1,20,2.4,1,1
10020032001,3,1.7142857142857142,5.283783431116266,3.0822070014844885,1,23,4,0,1,24,7.24,1,1
12001051001,3,0.6666666666666666,1.9354668031334832,2.9032002047002248,1,4,4,0,1,12,11.2,1,1
14243012001,3,0.8095238095238095,2.593380724607638,3.2035879539270824,1,9,4,0,1,10,2.9,1,1
10024006001,3,0.8571428571428571,2.7994168488950604,3.265986323710904,1,6,4,0,1,24,8.59,1,1
12152062001,3,0.9047619047619048,2.7238761230619217,3.0105999254894926,1,12,4,0,1,12,7.08,1,1
12002062001,3,0.7619047619047619,2.56171002977386,3.3622444140781913,1,7,4,0,1,12,10.4,1,1
12002008001,3,0.4285714285714285,1.3299276232160897,3.1031644541708756,1,6,4,0,1,12,7.11,1,1
14632155001,3,0.8095238095238095,2.5563934345656287,3.1578977721104824,1,9,4,0,1,12,9.8,1,1
14852062001,3,0.8571428571428571,2.7994168488950604,3.265986323710904,1,14,4,0,1,96,7.1,1,1
12212010001,3,1.4285714285714286,4.665694748158435,3.2659863237109046,1,23,4,0,1,60,5.16,1,1
14616060001,3,0.9047619047619048,3.1908315367144673,3.526708540579148,1,8,4,0,1,12,12.27,1,1
12010176001,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,3,4,0,1,8,2.79,1,1
14242068001,3,0.4285714285714285,1.3299276232160893,3.103164454170875,1,6,4,0,1,10,2.0,1,1
12011133001,3,0.4285714285714285,1.0942024088643865,2.553138954016902,1,4,4,0,1,12,10.97,1,1
12022093003,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,1,4,0,1,24,3.86,1,1
12120064001,3,1.8571428571428572,5.436085025840128,2.927122706221607,1,16,4,0,1,36,2.36,1,1
12104015001,3,0.4285714285714285,1.3997084244475304,3.2659863237109046,1,7,4,0,1,72,1.88,1,1
12002093001,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,3,4,0,1,6,7.13,1,1
14001020001,3,0.9523809523809524,2.75121082393415,2.8887713651308577,1,6,4,0,1,12,2.24,1,1
30073017001,3,0.3333333333333333,0.8908708063747479,2.6726124191242437,1,4,4,0,1,6,4.194,1,1
31530008001,3,0.238095238095238,0.6834619092574915,2.8705400188814645,1,2,4,0,1,12,1.5,1,1
10020040001,3,2.5714285714285716,6.821335077893328,2.6527414191807384,1,22,4,0,1,30,6.866,1,1
11103314001,3,0.8571428571428571,1.8844151368961313,2.19848432637882,1,6,4,0,1,12,6.602,1,1
14102223001,3,1.2857142857142858,2.762725657973388,2.14878662286819,1,6,4,0,1,48,2.02,1,1
11103054003,3,0.3333333333333333,0.9428090415820634,2.8284271247461903,1,2,4,0,1,6,13.3,1,1
11102014001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,20,10.39,1,1
41401068001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,1,0.8,1,1
10000006001,3,0.6190476190476191,1.7586843154875609,2.840951586556829,1,8,4,0,1,12,4.69,1,1
12106113001,3,0.2857142857142857,0.8806305718527109,3.0822070014844885,1,3,4,0,1,72,2.04,1,1
12000080001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,8.6,1,1
11023012001,3,0.238095238095238,0.6834619092574916,2.870540018881465,1,3,4,0,1,12,5.82,1,1
12005015010,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,2.5,1,1
10052033001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,12.35,1,1
14360087001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,6,3.7,1,1
11074012001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,7.46,1,1
12010243001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,24,15.78,1,1
14210061001,3,0.5238095238095238,1.4677176197545183,2.8020063649858984,1,6,4,0,1,12,1.74,1,1
12327086001,3,0.5714285714285714,1.761261143705422,3.0822070014844885,1,6,4,0,1,12,4.188,1,1
35302040001,3,0.7619047619047619,2.348348191607229,3.082207001484488,1,6,4,0,1,12,11.59,1,1
14832931001,3,3.0,6.546536707079771,2.1821789023599236,1,17,4,0,1,24,4.87,1,1
11074041001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,5.26,1,1
14710006001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,6,1.148,1,1
12003072001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,9,5.84,1,1
12000183001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,7.5,1,1
14222006001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,3.302,1,1
14508022001,3,0.3333333333333333,0.9428090415820632,2.82842712474619,1,4,4,0,1,12,3.57,1,1
12010085001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,14,3.65,1,1
12011999001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,7.41,1,1
12002037001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,6,7.0,1,1
14244074001,3,0.1904761904761904,0.5870870479018073,3.0822070014844885,1,2,4,0,1,12,5.58,1,1
14822906001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,6.206,1,1
31707086001,3,0.3333333333333333,0.890870806374748,2.672612419124244,1,4,4,0,1,36,2.8,1,1
11010015002,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,6,13.5,1,1
14831005001,3,1.5714285714285714,4.304719763805533,2.7393671224217027,1,7,4,0,1,48,7.78,1,1
11050142001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,6.75,1,1
35751018001,3,0.9047619047619048,2.4476375763612186,2.7052836370308206,1,6,4,0,1,12,11.0,1,1
12000425001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,8.6,1,1
12005093010,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,3.19,1,1
11021074001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,6,4.35,1,1
11040058001,3,0.5238095238095238,1.1388819755334665,2.174229226018436,1,4,4,0,1,12,11.72,1,1
12011482001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,10.68,1,1
12010124001,3,0.238095238095238,0.6834619092574915,2.8705400188814645,1,2,4,0,1,12,5.9,1,1
11020010001,3,0.6666666666666666,1.8856180831641267,2.8284271247461903,1,8,4,0,1,12,7.39,1,1
11041029001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,1.54,1,1
12001119001,3,0.1904761904761904,0.5870870479018072,3.082207001484488,1,2,4,0,1,12,5.9,1,1
12102022001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,48,7.46,1,1
31707041001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,24,1.53,1,1
11021028001,3,0.4761904761904761,1.1388819755334665,2.3916521486202793,1,4,4,0,1,12,7.41,1,1
10041055001,3,0.5714285714285714,1.761261143705422,3.0822070014844885,1,6,4,0,1,6,5.41,1,1
11030007001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,6.148,1,1
11110033001,3,0.1904761904761904,0.5870870479018072,3.082207001484488,1,2,4,0,1,8,12.91,1,1
14310037001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,6.5,1,1
12103053001,3,0.1904761904761904,0.5870870479018072,3.082207001484488,1,2,4,0,1,48,2.5,1,1
12105046001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,12,7.2,1,1
12003123001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,4.394,1,1
12012984001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,24,6.088,1,1
12102113001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,4,0,1,10,3.306,1,1
10014044001,3,2.857142857142857,8.80630571852711,3.0822070014844885,1,30,4,0,1,30,6.2,1,1
12002026001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,7.27,1,1
11041023001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,4,0,1,12,1.54,1,1
10013011001,3,0.5714285714285714,1.761261143705422,3.0822070014844885,1,6,4,0,1,18,5.0,1,1
14341019001,3,0.4285714285714285,1.2177820811947069,2.8414915227876496,1,3,4,0,1,24,12.434,1,1
10052009001,3,0.2857142857142857,0.764875162105191,2.677063067368169,1,3,4,0,1,12,11.5,1,1
14241078001,3,0.4285714285714285,0.9547589359887344,2.2277708506403804,1,2,4,0,1,10,1.5,1,1
11102017001,3,0.4761904761904761,1.051939144494025,2.2090722034374526,1,3,4,0,1,20,16.07,1,1
35751021001,3,0.4285714285714285,1.0942024088643862,2.553138954016901,1,4,4,0,1,12,11.076,1,1
31421022001,3,0.1428571428571428,0.3499271061118825,2.449489742783178,1,1,4,0,1,24,3.54,1,1
10022908001,3,3.047619047619047,6.160366334779516,2.021370203599529,1,12,4,0,1,24,9.32,1,1
11110045001,3,0.1904761904761904,0.4994327848429292,2.622022120425379,1,2,4,0,1,8,12.91,1,1
10041005001,3,0.2857142857142857,0.6998542122237651,2.449489742783178,1,2,4,0,1,6,6.41,1,1
12121062001,3,0.1904761904761904,0.4994327848429292,2.622022120425379,1,2,4,0,1,12,1.332,1,1
12001031001,3,0.1904761904761904,0.4994327848429293,2.622022120425379,1,1,4,0,1,24,6.46,1,1
10023991001,3,0.3333333333333333,0.7766431633476234,2.32992949004287,1,2,4,0,1,6,4.63,1,1
12011285001,3,0.238095238095238,0.6098213559459856,2.5612496949731396,1,1,4,0,1,12,9.29,1,1
12011139001,3,0.238095238095238,0.6098213559459855,2.561249694973139,1,2,4,0,1,12,10.0,1,1
14301109001,3,0.3333333333333333,0.7126966450997982,2.1380899352993947,1,1,4,0,1,12,1.2,1,1
14225030001,3,0.8571428571428571,2.099562636671296,2.4494897427831788,1,8,4,0,1,159,6.84,1,1
32504043005,3,1.0952380952380951,2.4476375763612186,2.2347995262428517,1,7,4,0,1,12,3.0,1,1
12001047001,3,0.3333333333333333,0.7766431633476234,2.32992949004287,1,3,4,0,1,6,7.16,1,1
11110087002,3,0.4761904761904761,1.005652956282994,2.111871208194288,1,3,4,0,1,6,10.37,1,1
14310054001,3,0.1904761904761904,0.4994327848429293,2.622022120425379,1,2,4,0,1,8,2.35,1,1
14244022001,3,0.6666666666666666,1.5836465855538944,2.3754698783308417,1,3,4,0,1,12,2.01,1,1
14203055001,3,0.6666666666666666,1.583646585553894,2.3754698783308412,1,5,4,0,1,10,2.53,1,1
12011103001,3,0.238095238095238,0.6098213559459855,2.561249694973139,1,3,4,0,1,6,4.29,1,1
12002064001,3,0.1904761904761904,0.4994327848429292,2.6220221204253784,1,1,4,0,1,12,8.39,1,1
14312011001,3,0.3333333333333333,0.7766431633476234,2.32992949004287,1,2,4,0,1,12,9.55,1,1
14833078001,3,2.5714285714285716,5.178448274397674,2.0138409955990952,1,8,4,0,1,48,9.796,1,1
14601899001,3,0.1428571428571428,0.3499271061118825,2.449489742783178,1,1,4,0,1,80,4.26,1,1
12000076001,3,0.3333333333333333,0.7126966450997985,2.1380899352993956,1,3,4,0,1,6,7.9,1,1
14742016001,3,0.1904761904761904,0.4994327848429292,2.6220221204253784,1,2,4,0,1,24,2.07,1,1
14701041001,3,0.5238095238095238,1.051939144494025,2.0082474576704112,1,3,4,0,1,12,5.19,1,1
11030179001,3,0.1428571428571428,0.3499271061118825,2.449489742783178,1,1,4,0,1,12,3.08,1,1
12112002001,3,0.7142857142857143,1.452185779235896,2.0330600909302543,1,4,4,0,1,6,1.6,1,1
14741028001,3,0.238095238095238,0.5259695722470124,2.209072203437452,1,2,4,0,1,24,10.53,1,1
11050141002,3,0.2857142857142857,0.628138378965377,2.1984843263788196,1,2,4,0,1,12,4.82,1,1
12000070001,3,0.2857142857142857,0.5471012044321931,1.914854215512676,1,2,4,0,1,12,8.6,1,1
12000005001,3,0.1428571428571428,0.3499271061118825,2.449489742783178,1,1,4,0,1,9,5.84,1,1
31530027001,3,0.5714285714285714,1.1368891796488878,1.9895560643855537,1,4,4,0,1,20,2.05,1,1
12000039001,3,0.3333333333333333,0.7126966450997984,2.138089935299395,1,2,4,0,1,12,6.7,1,1
12000019001,3,0.3809523809523809,0.7221786137191952,1.8957188610128877,1,2,4,0,1,12,8.166,1,1
12151073001,3,0.1428571428571428,0.3499271061118825,2.449489742783178,1,1,4,0,1,12,7.51,1,1
10052002001,3,0.8571428571428571,2.0995626366712954,2.449489742783178,1,8,4,0,1,12,12.31,1,1
12000221001,3,0.2857142857142857,0.6281383789653772,2.19848432637882,1,1,4,0,1,12,8.426,1,1
12034097001,3,0.238095238095238,0.5259695722470125,2.2090722034374526,1,2,4,0,1,35,1.93,1,1
12014004001,3,0.3809523809523809,0.7853534524986019,2.0615528128088303,1,2,4,0,1,20,2.0,1,1
12000035001,3,0.238095238095238,0.4259177099999599,1.7888543819998317,1,1,4,0,1,12,8.724,1,1
11030016001,3,0.238095238095238,0.4259177099999599,1.7888543819998317,1,1,4,0,1,12,5.44,1,1
14343027001,3,0.238095238095238,0.5259695722470125,2.2090722034374526,1,1,4,0,1,12,14.556,1,1
12011186001,3,0.1428571428571428,0.3499271061118826,2.4494897427831783,1,1,4,0,1,12,11.82,1,1
11110056001,3,0.2857142857142857,0.5471012044321932,1.9148542155126764,1,2,4,0,1,6,4.59,1,1
14203065001,3,0.3333333333333333,0.642416074439621,1.927248223318863,1,2,4,0,1,20,3.74,1,1
14352014001,3,0.238095238095238,0.5259695722470125,2.2090722034374526,1,1,4,0,1,12,5.5,1,1
14310056001,3,0.238095238095238,0.42591770999996,1.7888543819998322,1,1,4,0,1,8,2.34,1,1
14700008001,3,0.2857142857142857,0.6281383789653772,2.19848432637882,1,1,4,0,1,12,5.18,1,1
12201059001,3,42.285714285714285,120.3206600068741,2.845421013676077,115,115,5,0,115,115,23.0,1,10
11050094001,3,1.1904761904761905,3.5134984277517556,2.951338679311475,14,14,5,0,14,14,9.1,1,2
12123112001,3,1.2857142857142858,3.4106675389466634,2.652741419180738,13,13,5,0,13,13,1.599,1,1
14311086001,3,1.5238095238095235,3.92330093791352,2.574666240505747,5,5,5,0,5,5,3.15,1,1
12123070001,3,0.4285714285714285,1.3997084244475302,3.265986323710904,4,4,5,0,4,4,0.52,1,1
14313008001,3,0.2857142857142857,0.7648751621051909,2.6770630673681683,4,4,5,0,4,4,0.4,1,1
41417013001,3,0.1428571428571428,0.4665694748158434,3.265986323710904,3,3,5,0,3,3,0.8999999999999999,1,1
42301034001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,3,3,5,0,3,3,0.516,1,1
11103147001,3,0.238095238095238,0.6098213559459855,2.561249694973139,3,3,5,0,3,3,4.5,1,1
61037010002,3,0.4761904761904761,1.4998110236212974,3.1496031496047245,2,7,5,0,2,12,1.68,1,1
14342020001,3,0.7619047619047619,2.447637576361218,3.212524318974099,2,11,5,0,2,12,8.5,1,2
12020220001,3,0.5238095238095238,1.4998110236212971,2.863275590549749,2,7,5,0,2,12,2.8,2,2
12211013001,3,0.238095238095238,0.6834619092574916,2.870540018881465,2,2,5,0,2,2,0.2,1,1
42613064002,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,1,5,0,1,1,0.4,1,1
11051011001,3,0.5238095238095238,1.3316315670580536,2.5422057189290115,1,5,5,0,1,12,4.1,1,1
12012027001,3,0.6190476190476191,2.1486693662244716,3.470927437747223,1,8,5,0,1,12,1.31,1,1
32470025001,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,3,5,0,1,12,2.27,1,1
31254899001,3,0.3809523809523809,1.1328930717495542,2.97384431334258,1,5,5,0,1,20,4.0,1,1
12010069001,3,0.8571428571428571,2.335761613034423,2.725055215206827,1,5,5,0,1,12,6.84,1,1
14602050001,3,1.0,2.309401076758503,2.309401076758503,1,5,5,0,1,6,1.2,1,1
12003111001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,3,5,0,1,6,1.64,1,1
14241043001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,3,5,0,1,8,2.67,1,1
12020960001,3,0.3333333333333333,1.0837911120705757,3.251373336211727,1,5,5,0,1,15,2.84,1,1
14602110001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,1,5,0,1,6,1.01,1,1
11031916001,3,0.6190476190476191,1.7855555485002546,2.8843589629619495,1,7,5,0,1,12,3.5,1,1
12016139001,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,3,5,0,1,24,4.1,1,1
12002044001,3,0.5238095238095238,1.29537814368909,2.4729946379518988,1,3,5,0,1,9,5.262,1,1
14602045001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,3,5,0,1,6,0.97,1,1
14853033001,3,0.5238095238095238,1.679542103671276,3.2063985615542543,1,8,5,0,1,24,2.522,1,1
14850012001,3,0.6666666666666666,2.1675822241411513,3.251373336211727,1,10,5,0,1,12,1.29,1,1
11030017001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,3,5,0,1,12,1.85,1,1
35307925001,3,0.3809523809523809,1.2140522651411392,3.1868871959954905,1,6,5,0,1,6,5.492,1,1
12034154001,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,1,5,0,1,6,0.1,1,1
14633031001,3,0.3809523809523809,1.1328930717495542,2.97384431334258,1,4,5,0,1,12,0.83,1,1
11002007001,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,1,5,0,1,12,7.66,1,1
12020237001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,3,5,0,1,12,2.042,1,1
12012072001,3,0.6666666666666666,2.0548046676563256,3.0822070014844885,1,9,5,0,1,12,2.8,1,1
12022153001,3,0.2857142857142857,0.9331389496316868,3.265986323710904,1,2,5,0,1,12,0.992,1,1
12001070001,3,0.4285714285714285,1.0942024088643862,2.553138954016901,1,3,5,0,1,6,1.89,1,1
14602116001,3,0.2857142857142857,0.9331389496316868,3.2659863237109037,1,2,5,0,1,6,1.0,1,1
11074060005,3,0.4761904761904761,1.401327520910682,2.9427877939124323,1,5,5,0,1,10,0.63,1,1
12005082006,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,3,5,0,1,3,0.6,1,1
12016106001,3,0.4761904761904761,1.4998110236212974,3.1496031496047245,1,7,5,0,1,24,3.9,1,1
12011453001,3,0.2857142857142857,0.9331389496316868,3.265986323710904,1,5,5,0,1,6,4.36,1,1
12125030001,3,0.3809523809523809,1.1328930717495542,2.97384431334258,1,5,5,0,1,16,1.63,1,1
12020461001,3,0.2857142857142857,0.8806305718527109,3.0822070014844885,1,4,5,0,1,6,1.0,1,1
31258003001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,3,5,0,1,24,2.0,1,1
11030128001,3,0.8095238095238095,2.647893099896732,3.270926770460669,1,7,5,0,1,12,3.3,1,1
14632014001,3,0.6190476190476191,2.148669366224472,3.470927437747224,1,8,5,0,1,10,0.77,1,1
12100009001,3,0.6666666666666666,2.1894407490614567,3.284161123592185,1,9,5,0,1,24,3.77,1,1
14241044001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,3,5,0,1,8,2.69,1,1
12001006001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,3,5,0,1,9,5.5,1,1
12103072001,3,0.1428571428571428,0.4665694748158434,3.2659863237109037,1,3,5,0,1,48,2.9,1,1
12020217001,3,0.3809523809523809,1.290115922299435,3.386554296036017,1,6,5,0,1,12,1.78,1,1
14615083001,3,0.1428571428571428,0.4665694748158434,3.265986323710904,1,3,5,0,1,12,7.48,1,1
14631925001,3,0.5238095238095238,1.4998110236212974,2.8632755905497493,1,5,5,0,1,6,2.82,1,1
14822053001,3,0.2857142857142857,0.9331389496316868,3.265986323710904,1,3,5,0,1,12,6.0,1,1
41512006001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,5,0,1,1,0.676,1,1
11050140002,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,5,0,1,12,3.76,1,1
11076886001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,12,1.94,1,1
12011395001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,12,3.59,1,1
32470093001,3,0.3333333333333333,0.890870806374748,2.672612419124244,1,3,5,0,1,12,2.2,1,1
14632071001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,6,2.82,1,1
12020914001,3,0.238095238095238,0.6834619092574916,2.870540018881465,1,3,5,0,1,12,3.56,1,1
41420037001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,1,0.385,1,1
12102046001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,24,3.7,1,1
12016045001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,5,0,1,6,0.52,1,1
12003015001,3,0.1904761904761904,0.5870870479018073,3.0822070014844885,1,2,5,0,1,8,2.93,1,1
12102101001,3,0.4285714285714285,1.1368891796488876,2.652741419180738,1,4,5,0,1,12,3.0,1,1
14310062001,3,0.4285714285714285,1.2177820811947069,2.8414915227876496,1,4,5,0,1,8,0.6,1,1
12324139001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,6,0.654,1,1
12020458001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,5,0,1,12,2.45,1,1
12003120001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,5,0,1,6,1.076,1,1
31532003001,3,0.3333333333333333,0.9428090415820632,2.82842712474619,1,2,5,0,1,20,0.23,1,1
14204101001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,12,0.76,1,1
14631082001,3,0.238095238095238,0.6834619092574916,2.870540018881465,1,3,5,0,1,12,9.942,1,1
12020420001,3,0.1904761904761904,0.5870870479018072,3.082207001484488,1,2,5,0,1,12,2.736,1,1
14616194001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,12,6.3,1,1
12005003002,3,0.7619047619047619,1.7431433540688692,2.287875652215391,1,6,5,0,1,12,1.73,1,1
12020025001,3,0.1904761904761904,0.5870870479018072,3.082207001484488,1,2,5,0,1,12,1.634,1,1
12020323001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,6,0.79,1,1
32430039001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,24,1.5,1,1
14110271001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,1,1.1,1,1
14632450001,3,0.238095238095238,0.6834619092574916,2.870540018881465,1,3,5,0,1,6,2.6,1,1
11051012001,3,0.5238095238095238,1.6218463205644191,3.0962520665320725,1,6,5,0,1,12,12.61,1,1
14616195001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,12,6.3,1,1
12010072001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,18,1.5,1,1
11112007001,3,1.1428571428571428,2.4743582965269675,2.165063509461097,1,5,5,0,1,12,3.66,1,1
12105061001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,24,2.6,1,1
12011389001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,12,3.5,1,1
12020045001,3,0.0952380952380952,0.2935435239509036,3.082207001484488,1,1,5,0,1,3,0.5,1,1
12000497001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,5,0,1,6,4.9,1,1
12034036001,3,0.1904761904761904,0.5870870479018072,3.082207001484488,1,2,5,0,1,24,0.42,1,1
11051037001,3,0.8095238095238095,2.259773431943747,2.791484827695217,1,10,5,0,1,12,7.87,1,1
12001064001,3,0.0952380952380952,0.2935435239509036,3.0822070014844885,1,1,5,0,1,6,1.77,1,1
14820004001,3,2.857142857142857,8.2015429110899,2.870540018881465,1,12,5,0,1,12,7.82,1,1
30000049001,3,0.4761904761904761,1.005652956282994,2.111871208194288,1,4,5,0,1,12,1.2,1,1
61062008002,3,0.8095238095238095,1.892819706128742,2.3381890487472696,1,7,5,0,1,12,1.0,1,1
11030024001,3,0.4285714285714285,1.178030178747903,2.7487370837451075,1,3,5,0,1,12,2.5,1,1
11076883001,3,0.1904761904761904,0.4994327848429293,2.622022120425379,1,1,5,0,1,12,1.72,1,1
12012098001,3,0.1904761904761904,0.4994327848429292,2.622022120425379,1,2,5,0,1,12,5.95,1,1
11076938001,3,0.2857142857142857,0.6998542122237651,2.449489742783178,1,3,5,0,1,12,1.1,1,1
61062008003,3,0.7142857142857143,1.7766436291597745,2.487301080823684,1,7,5,0,1,12,2.0,1,1
12102136001,3,0.4285714285714285,1.0033955955097846,2.341256389522831,1,3,5,0,1,10,1.52,1,1
30001041001,3,0.1904761904761904,0.4994327848429292,2.622022120425379,1,2,5,0,1,12,1.5,1,1
12020260001,3,0.1904761904761904,0.4994327848429293,2.622022120425379,1,1,5,0,1,6,1.28,1,1
12005082003,3,0.238095238095238,0.6098213559459855,2.561249694973139,1,2,5,0,1,3,0.6,1,1
11073900001,3,0.1904761904761904,0.4994327848429292,2.622022120425379,1,2,5,0,1,12,1.82,1,1
14602025001,3,0.1904761904761904,0.4994327848429292,2.622022120425379,1,1,5,0,1,6,0.97,1,1
14602051001,3,0.3333333333333333,0.7126966450997985,2.1380899352993956,1,1,5,0,1,6,0.828,1,1
11051009001,3,0.4761904761904761,1.051939144494025,2.2090722034374526,1,2,5,0,1,12,4.07,1,1
12017019001,3,0.1904761904761904,0.4994327848429292,2.6220221204253784,1,2,5,0,1,8,2.5,1,1
12102042001,3,0.4285714285714285,1.0033955955097846,2.341256389522831,1,3,5,0,1,10,1.64,1,1
12016061001,3,0.1428571428571428,0.3499271061118825,2.449489742783178,1,1,5,0,1,6,0.86,1,1
12000325001,3,0.1904761904761904,0.4994327848429292,2.6220221204253784,1,1,5,0,1,12,3.52,1,1
11041031001,3,0.3333333333333333,0.7766431633476233,2.32992949004287,1,2,5,0,1,12,1.6,1,1
35300010001,3,0.4285714285714285,1.178030178747903,2.7487370837451075,1,5,5,0,1,6,5.48,1,1
12010153001,3,0.1904761904761904,0.4994327848429292,2.6220221204253784,1,2,5,0,1,12,3.69,1,1
12102030001,3,0.1428571428571428,0.3499271061118825,2.449489742783178,1,1,5,0,1,12,2.12,1,1
12004170001,3,0.238095238095238,0.6098213559459856,2.5612496949731396,1,3,5,0,1,3,0.8,1,1
12023015001,3,0.5238095238095238,1.2580804584402767,2.4017899661132556,1,5,5,0,1,6,1.19,1,1
12016026001,3,0.4761904761904761,1.1799534946060826,2.4779023386727737,1,3,5,0,1,18,1.54,1,1
12100091001,3,0.3809523809523809,0.7853534524986019,2.0615528128088303,1,2,5,0,1,12,2.5,1,1
11074019001,3,0.2857142857142857,0.628138378965377,2.1984843263788196,1,3,5,0,1,10,0.61,1,1
12000042001,3,0.1428571428571428,0.3499271061118825,2.449489742783178,1,1,5,0,1,6,5.31,1,1
