item_code,mean_demand,std_demand,cv_demand,nonzero_periods,T,demand_frequency,max_affinity,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,initial_unit_inventory,initial_box_inventory,cluster
11032002001,16.857142857142858,23.97141154434948,1.4220328882241215,11,21,0.5238095238095238,5.007594882044941e-05,超值除濕劑補充包,43.00.00,24.00.00,23.00,23736.0,12.21,36.0,659.03.00,PCS,16.00,0.9108281528641188,20.824,11.249,354.0,"[6, 12, 18, 24, 30, 36]","[2, 6, 1, 2, 2, 4]",C,34.0,47.54,1.32,2
14010060001,16.857142857142858,18.2161623683083,1.0806198015098143,21,21,1.0,0.0006176033639349,孔雀香酥脆狠大包-香魚,52.00.00,33.00.00,25.00.00,42900.0,"0,099305556",12.0,3575.00.00,PCS,182.00.00,0.5289911834802753,1.873,2.594,354.0,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 15, 27]","[127, 38, 9, 4, 4, 1, 1, 1, 1, 1, 1, 1]",C,5.0,40.17,3.35,0
10020025001,16.857142857142858,20.664669642376857,1.2258702330223556,13,21,0.6190476190476191,0.0001502278464613,貝納頌直火炭焙風味 Can 210ml,33.00.00,22.00,13.00,9438.00.00,06.42,24.0,393.03.00,PCS,28.00.00,0.8550590823486275,12.643,10.372,354.0,"[6, 12, 24, 48]","[17, 3, 7, 1]",C,24.0,43.31,1.8,2
14010212001,16.80952380952381,11.72867873044124,0.6977400944455129,21,21,1.0,0.0007845232030376,可樂果檸檬玫瑰鹽拜拜箱,32.00.00,18.00,26.00.00,14976.0,"0,05",1.0,14976.0,PCS,224.00.00,0.4788486858552357,1.535,1.084,353.0,"[1, 2, 3, 4, 5, 6]","[164, 39, 10, 10, 1, 6]",B,5.0,31.82,31.82,0
11111017001,16.80952380952381,10.428897581331633,0.6204160034219951,20,21,0.9523809523809524,0.000350531656295,超值漂白水5000克,39.00.00,28.00.00,32.00.00,34944.0,"0,928472222",4.0,8736.00.00,PCS,181.00.00,0.533831102814953,"0,106944444","0,620138889",353.0,"[1, 2, 3]","[78, 37, 67]",C,3.0,30.16,7.54,0
14023049001,16.80952380952381,8.795561651304865,0.5232487101342838,21,21,1.0,0.0013854346470907,樂事海苔壽司家庭號,43.00.00,36.00.00,23.00,35604.0,04.05,12.0,2967.00.00,PCS,244.00.00,0.4446359227346211,1.412,1.099,353.0,"[1, 2, 3, 4, 5, 6, 13]","[191, 39, 10, 6, 1, 2, 1]",B,5.0,28.07,2.34,1
10002074001,16.666666666666668,12.419071355513395,0.7451442813308038,21,21,1.0,0.0003672236343845,蘋果西打1250ml,36.00.00,27.00.00,28.00.00,27216.0,17.00,12.0,2268.00.00,PCS,105.00.00,0.6558324027932868,3.333,4.018,350.0,"[1, 2, 3, 4, 6, 12, 24]","[48, 21, 14, 2, 7, 12, 1]",C,8.0,32.56,2.71,0
10021022001,16.571428571428573,22.918489105024857,1.383012273579086,14,21,0.6666666666666666,3.338396709295921e-05,舒跑Pet975ml,42.00.00,19.00,24.00.00,19152.0,13.12,12.0,1596.00.00,PCS,22.00,0.8804686588556857,15.818,5.721,348.0,"[12, 24]","[15, 7]",C,22.0,45.91,3.83,2
10014029001,16.571428571428573,22.99689420024241,1.3877436155318694,14,21,0.6666666666666666,6.676793418591842e-05,椰活100純椰子水 500ml,41.00.00,28.00.00,18.00,20664.0,"0,563888889",24.0,861.00.00,PCS,27.00.00,0.8589756837386043,11.06,10.994,348.0,"[3, 6, 9, 15, 18, 24, 48]","[11, 7, 1, 2, 1, 7, 1]",C,25.0,46.01,1.92,2
14840022001,16.571428571428573,29.126571079636935,1.7576379099780908,13,21,0.6190476190476191,0.0001335358683718,味全花生麵筋170g,31.00.00,23.00,12.00,8556.00.00,5.422,24.0,356.05.00,PCS,43.00.00,0.8065765570573824,7.565,9.268,348.0,"[3, 6, 9, 12, 15, 18, 21, 27, 36, 48]","[26, 11, 1, 1, 1, 2, 1, 1, 1, 1]",C,18.0,53.85,2.24,2
14510025001,16.523809523809526,15.416286996611886,0.9329741410053302,16,21,0.7619047619047619,0.0006176033639349,金農履歷一等白鷺鷥巡米(圓一)2kg,35.00.00,24.00.00,05.00,4288.00.00,02.00,1.0,4287.05.00,PCS,122.00.00,0.622622956284062,2.754,2.335,347.0,"[1, 2, 3, 4, 5, 6, 12, 15]","[54, 28, 7, 5, 11, 19, 1, 1]",C,6.0,36.26,36.26,0
10035003001,16.476190476190474,18.233537911275057,1.1066598154242089,18,21,0.8571428571428571,0.0001001518976408,味丹青草茶Pet1480ml,36.00.00,27.00.00,32.00.00,31104.0,"0,834722222",12.0,2592.00.00,PCS,45.00.00,0.798076698721688,7.061,6.517,346.0,"[1, 2, 3, 4, 6, 9, 10, 12, 14, 15, 24]","[12, 8, 3, 3, 2, 2, 2, 11, 2, 1, 3]",C,15.0,39.82,3.32,0
14023050001,16.476190476190474,12.960011757784203,0.7865903089984633,21,21,1.0,0.0009681350202299,卡迪那牛排量販包,63.00.00,35.00.00,33.00.00,72765.0,"0,139583333",8.0,9095.06.00,PCS,199.00.00,0.509871502141631,"0,092361111",2.095,346.0,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 12]","[152, 26, 9, 2, 1, 1, 2, 1, 1, 5]",C,4.0,33.07,4.13,0
14506001001,16.428571428571427,23.053354264773336,1.4032476508992466,21,21,1.0,0.0003672236343845,五木拉麵-海鮮321g,46.00.00,26.00.00,23.00,27508.0,"0,220138889",12.0,2292.03.00,PCS,155.00.00,0.5727071215479742,2.143,3.612,345.0,"[1, 2, 4, 5, 6, 8, 12, 22, 24, 33]","[77, 75, 2, 1, 1, 1, 1, 1, 1, 1]",C,6.0,45.94,3.83,0
14011024001,16.428571428571427,14.179462008734424,0.8630976874881824,21,21,1.0,0.0012685908004641,多力多滋黃金起司迷你脆,43.00.00,32.00.00,21.00,28896.0,02.29,6.0,4816.00.00,PCS,246.00.00,0.4413693105114915,1.322,"0,588888889",345.0,"[1, 2, 3, 4, 5, 6]","[214, 29, 6, 7, 3, 2]",B,4.0,34.58,5.76,1
14500014001,16.38095238095238,20.773724245970417,1.2681633987365664,15,21,0.7142857142857143,0.000383915612474,味味A排骨雞包麵80gX12特規,31.00.00,17.00,14.00,7378.00.00,01.25,1.0,7378.00.00,PCS,171.00.00,0.5489975167080549,02.00,4.058,344.0,"[1, 2, 6, 8, 10, 12, 15, 16, 47]","[110, 54, 1, 1, 1, 2, 1, 1, 1]",C,7.0,42.97,42.97,2
14021005001,16.38095238095238,11.311393329188894,0.6905211043981593,20,21,0.9523809523809524,0.0014021266251802,品客洋蔥口味洋芋片,30.00.00,30.00.00,23.00,20700.0,"0,14375",16.0,1293.08.00,PCS,190.00.00,0.5222412959784004,1.746,1.692,344.0,"[1, 2, 3, 4, 5, 6, 10, 20]","[114, 55, 18, 5, 2, 1, 1, 1]",C,4.0,30.86,1.93,1
11040009001,16.38095238095238,6.09488466237213,0.3720714474122522,21,21,1.0,0.0004172995977569,潔霜芳香浴廁清潔劑綠茶馨香,36.00.00,25.00.00,29.00.00,26100.0,10.03,12.0,2175.00.00,PCS,132.00.00,0.602789953500775,2.457,1.272,344.0,"[1, 2, 3, 4, 6]","[8, 108, 2, 9, 13]",C,4.0,24.18,2.02,0
10010012001,16.38095238095238,23.423228194414605,1.4299063723334495,12,21,0.5714285714285714,6.676793418591842e-05,波蜜果菜汁 Pet 580ml,42.00.00,28.00.00,24.00.00,28224.0,15.08,24.0,1176.00.00,PCS,23.00,0.8747320877985367,14.957,13.549,344.0,"[4, 8, 12, 24, 48]","[9, 4, 1, 7, 2]",C,29.0,46.36,1.93,2
12120001001,16.38095238095238,12.831508837530334,0.7833188534538867,18,21,0.8571428571428571,8.345991955138743e-05,康乃馨超薄透氣護墊,40.00.00,22.00,16.00,14080.0,"0,108333333",24.0,586.07.00,PCS,59.00.00,0.7644272595456743,05.46,4.915,344.0,"[2, 4, 6, 8, 10, 12, 22, 24]","[23, 18, 6, 8, 2, 3, 1, 2]",C,11.0,32.81,1.37,0
14204059001,16.333333333333332,11.217545780309226,0.6867885171617895,21,21,1.0,0.0010015190346166,元本山海苔輕便包48束,41.00.00,30.00.00,19.00,23370.0,"0,145138889",12.0,1947.05.00,PCS,243.00.00,0.4462558957350711,1.367,1.121,343.0,"[1, 2, 3, 5, 6, 7, 8, 9]","[205, 31, 7, 1, 3, 1, 2, 1]",B,5.0,30.69,2.56,1
14120019001,16.333333333333332,9.845472732852055,0.6027840448684932,21,21,1.0,0.0010849789250642,義美巧克力法蘭酥,46.00.00,26.00.00,20.00,23920.0,02.07,12.0,1993.03.00,PCS,208.00.00,0.5004116598056699,1.626,1.511,343.0,"[1, 2, 3, 4, 5, 6, 10, 12]","[145, 43, 11, 5, 1, 2, 3, 1]",C,4.0,28.94,2.41,1
14010036001,16.333333333333332,9.996666110925847,0.6120407823015825,21,21,1.0,0.0008846751297824,味王小王子麵-岩燒海苔,33.00.00,29.00.00,16.00,15312.0,02.04,6.0,2552.00.00,PCS,219.00.00,0.4862285628572857,1.511,1.213,343.0,"[1, 2, 3, 4, 5, 6, 8, 11]","[166, 40, 7, 5, 5, 2, 1, 1]",B,5.0,29.13,4.85,0
15023010001,16.285714285714285,25.95600673667438,1.593789887339655,10,21,0.4761904761904761,6.676793418591842e-05,義美雞蛋豆奶 250ml,34.00.00,20.00,11.00,7480.00.00,"0,303472222",24.0,311.07.00,PCS,16.00,0.9152547457542374,20.118,"0,641666667",342.0,"[6, 18, 24, 30, 66]","[6, 1, 8, 1, 1]",C,37.0,49.51,2.06,2
14131092001,16.238095238095237,11.97457624262655,0.7374372466133653,21,21,1.0,0.0007177552906796,新貴派大格酥焙烤花生324g,48.00.00,28.00.00,31.00.00,41664.0,05.32,12.0,3472.00.00,PCS,224.00.00,0.4795953400776653,1.489,1.191,341.0,"[1, 2, 3, 4, 5, 6, 7, 8]","[171, 38, 8, 3, 3, 2, 1, 3]",B,5.0,31.57,2.63,0
14611022001,16.238095238095237,12.668483578963828,0.7801705429860423,21,21,1.0,0.0006009113858453,得意的一天100％葵花油2.4L,37.00.00,26.00.00,30.00.00,28860.0,14.31,6.0,4810.00.00,PCS,211.00.00,0.4955317411376477,1.543,1.639,341.0,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 17]","[171, 30, 8, 1, 3, 4, 1, 1, 1, 1]",B,6.0,32.45,5.41,0
12123033001,16.19047619047619,12.552366500461368,0.7752932250284963,19,21,0.9047619047619048,0.0004172995977569,蘇菲彈力貼身夜用超薄潔翼28cm12P,58.00.00,25.00.00,47.00.00,68150.0,06.09,48.0,1419.08.00,PCS,67.00.00,0.7430342827619539,4.789,1.835,340.0,"[2, 4, 8, 12]","[2, 55, 13, 1]",C,7.0,32.26,0.67,0
14615894001,16.19047619047619,23.959588994010407,1.4798569672771134,21,21,1.0,0.0002169957879232,泰山超值不飽和調合油 2L,34.00.00,24.00.00,30.00.00,24480.0,12.07,6.0,4080.00.00,PCS,95.00.00,0.6745920901318312,3.238,5.145,340.0,"[1, 2, 3, 4, 5, 6, 9, 12, 18, 20, 23, 24, 26]","[57, 19, 10, 3, 1, 7, 1, 1, 1, 1, 1, 2, 1]",C,9.0,46.86,7.81,0
10014117001,16.19047619047619,23.781545466220336,1.4688601611489032,14,21,0.6666666666666666,8.345991955138743e-05,波蜜芭樂汁PET580ml,42.00.00,27.00.00,24.00.00,27216.0,15.05,24.0,1134.00.00,PCS,25.00.00,0.8669122181296979,11.333,8.343,340.0,"[4, 8, 12, 16, 24]","[12, 6, 3, 1, 8]",C,23.0,46.63,1.94,2
14510150001,16.142857142857142,8.644568897786137,0.535504268004451,21,21,1.0,0.0004172995977569,天生好米嚴選月之米6kg,35.00.00,24.00.00,05.00,4288.00.00,06.00,1.0,4287.05.00,PCS,191.00.00,0.5216079732004466,1.747,1.153,339.0,"[1, 2, 3, 4, 5, 6]","[108, 56, 16, 6, 1, 7]",C,3.0,27.21,27.21,0
14010084001,16.142857142857142,10.36477551269546,0.6420657397244975,21,21,1.0,0.0007177552906796,可樂果素食量販包,63.00.00,45.00.00,35.00.00,99225.0,04.27,12.0,8268.08.00,PCS,187.00.00,0.5228646189230179,1.784,2.143,339.0,"[1, 2, 3, 4, 6, 8, 9, 10, 12]","[144, 26, 4, 3, 2, 4, 1, 3, 3]",C,5.0,29.41,2.45,0
10031916001,16.095238095238095,8.971648465609661,0.5574101117686476,21,21,1.0,0.0007678312249481,原萃冷萃蜜香福氣組 450mlx12入組,29.00.00,21.00,20.00,12180.0,05.09,1.0,12180.0,PCS,245.00.00,0.4430059499008349,1.374,"0,58125",338.0,"[1, 2, 3, 4, 5, 8]","[183, 50, 3, 7, 2, 1]",B,4.0,27.58,27.58,0
10030030001,16.095238095238095,19.416242586826016,1.206334598589782,18,21,0.8571428571428571,0.0001001518976408,冷泡茶冰釀烏龍無糖Pet1235ml,35.00.00,26.00.00,31.00.00,28210.0,"0,693055556",12.0,2350.08.00,PCS,43.00.00,0.8037099381676972,6.898,5.867,338.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 24]","[12, 6, 2, 3, 3, 1, 1, 1, 1, 1, 16, 2]",C,14.0,40.95,3.41,0
14022032001,16.047619047619047,7.539736006493798,0.4698351814135601,21,21,1.0,0.0008679831516928,波的多洋芋片(蚵仔煎口味),49.00.00,32.00.00,31.00.00,48608.0,02.49,6.0,8101.03.00,PCS,269.00.00,0.4114498091698472,1.248,"0,339583333",337.0,"[1, 2, 3, 4]","[209, 56, 4, 1]",B,3.0,25.7,4.28,0
14112041001,16.047619047619047,13.894157730773715,0.8658080485051871,18,21,0.8571428571428571,0.0007010633125901,樂天小熊澎湃箱-綜合口味,30.00.00,19.00,21.00,11970.0,"0,051388889",1.0,11970.0,PCS,263.00.00,0.4176297061715638,1.277,"0,481944444",337.0,"[1, 2, 3, 5, 7]","[205, 55, 1, 1, 2]",B,4.0,33.83,33.83,0
10303003001,16.047619047619047,22.03741407351641,1.3732513220885596,9,21,0.4285714285714285,3.338396709295921e-05,舒味思薑汁汽水Can330ml,40.00.00,27.00.00,12.00,12960.0,8.752,24.0,540.00.00,PCS,13.00,0.9272312128131198,22.467,13.902,337.0,"[1, 23, 24, 48]","[3, 2, 8, 2]",C,41.0,44.26,1.84,2
15023001001,16.0,40.39801975344831,2.5248762345905194,3,21,0.1428571428571428,5.007594882044941e-05,員山農會養生杏仁奶250ml,37.00.00,25.00.00,17.00,15725.0,09.06,24.0,655.02.00,PCS,08.00,0.9622839619339678,33.06.00,12.394,336.0,"[24, 48]","[6, 4]",C,55.0,67.71,2.82,2
10100132001,16.0,14.859340496805368,0.9287087810503356,14,21,0.6666666666666666,8.345991955138743e-05,海尼根0.0零酒精Can330ml,40.00.00,28.00.00,12.00,13440.0,08.55,24.0,560.00.00,PCS,37.00.00,0.8231862802286628,8.615,5.112,336.0,"[6, 12, 24]","[28, 8, 3]",C,15.0,35.02,1.46,2
10014905001,16.0,58.61399150373569,3.6633744689834806,5,21,0.238095238095238,3.338396709295921e-05,崇德發多醣體護衛汁第二代200ml,37.00.00,25.00.00,17.00,15725.0,"0,393055556",24.0,655.02.00,PCS,14.00,0.9209679838669356,21.00,12.586,336.0,"[6, 12, 18, 24, 48]","[3, 2, 3, 6, 2]",C,38.0,91.03,3.79,2
10033023001,16.0,39.67870965643918,2.479919353527449,5,21,0.238095238095238,1.6691983546479605e-05,KIRIN生茶 525ml,41.00.00,26.00.00,22.00,23452.0,13.48,24.0,977.02.00,PCS,12.00,0.9325877902034966,21.00,12.35,336.0,"[8, 16, 24, 48]","[4, 4, 6, 2]",C,41.0,66.79,2.78,2
14131081001,15.952380952380953,12.026953855720036,0.7539284506570769,21,21,1.0,0.0006509873783215,新貴派大格酥芝麻豆奶324g,48.00.00,28.00.00,31.00.00,41664.0,05.35,12.0,3472.00.00,PCS,198.00.00,0.512514791420143,1.642,1.743,335.0,"[1, 2, 3, 5, 6, 7, 8, 12]","[150, 36, 5, 3, 4, 1, 2, 3]",C,4.0,31.35,2.61,0
14010210001,15.904761904761903,10.839302384862052,0.6815130241979135,20,21,0.9523809523809524,0.0008846751297824,好運平安箱,35.00.00,26.00.00,21.00,19110.0,"0,061111111",1.0,19110.0,PCS,238.00.00,0.4526624556257396,01.38,1.147,334.0,"[1, 2, 3, 8, 16]","[174, 62, 4, 1, 1]",B,5.0,29.78,29.78,0
12123064001,15.857142857142858,10.94662374563826,0.6903276235988093,21,21,1.0,0.0001669198391027,蘇菲超熟睡夜用35-細緻棉柔,65.00.00,40.00.00,40.00.00,104000.0,06.57,48.0,2166.07.00,PCS,63.00.00,0.7532674455425743,4.897,3.386,333.0,"[3, 6, 7, 8, 9, 12, 24]","[44, 10, 1, 1, 10, 1, 1]",C,9.0,29.87,0.62,0
14353039001,15.80952380952381,13.272599774042188,0.8395319134183311,15,21,0.7142857142857143,0.0004339915758464,桂格即食大燕麥片2600g,48.00.00,40.00.00,27.00.00,51840.0,12.09,4.0,12960.0,PCS,236.00.00,0.4605556574057099,1.407,"0,341666667",332.0,"[1, 2]","[140, 96]",B,3.0,32.8,8.2,0
11040035001,15.80952380952381,8.237833742065007,0.5210677969378468,21,21,1.0,0.0003338396782055,潔霜芳香浴廁清潔劑-清新皂香,36.00.00,26.00.00,29.00.00,27144.0,10.02,12.0,2262.00.00,PCS,130.00.00,0.6054165763903935,2.406,1.242,332.0,"[1, 2, 3, 4, 6]","[15, 96, 3, 14, 10]",C,4.0,26.35,2.2,0
10040079001,15.714285714285714,8.883371303412106,0.5653054465807704,21,21,1.0,0.0005174514953978,水事紀麥飯石礦泉水5000ml,35.00.00,17.00,32.00.00,19040.0,10.04,2.0,9520.00.00,PCS,99.00.00,0.6677855369077182,3.333,1.069,330.0,"[2, 4, 6]","[36, 60, 3]",C,5.0,27.09,13.54,0
12100026001,15.714285714285714,11.301074538037776,0.7191592887842222,20,21,0.9523809523809524,8.345991955138743e-05,白人牙膏特特號,53.00.00,36.00.00,26.00.00,49608.0,"0,679166667",72.0,689.00.00,PCS,62.00.00,0.7555574073765438,5.156,4.087,330.0,"[3, 6, 9, 12, 18, 24]","[40, 16, 2, 3, 2, 1]",C,10.0,30.18,0.42,0
14830001001,15.714285714285714,11.65393863525485,0.741614276788945,20,21,0.9523809523809524,0.0001502278464613,遠洋牌鮪魚片(水煮)185g,36.00.00,28.00.00,11.00,11088.0,"0,276388889",24.0,462.00.00,PCS,77.00.00,0.7193280111998134,4.286,3.094,330.0,"[3, 6, 9, 12, 24]","[57, 15, 1, 3, 1]",C,8.0,30.63,1.28,0
14010006001,15.714285714285714,23.467302480564012,1.49337379421771,11,21,0.5238095238095238,6.676793418591842e-05,張君雅小妹妹拉麵條餅和風雞汁,39.00.00,26.00.00,19.00,19266.0,01.38,15.0,1284.04.00,PCS,19.00,0.8971750470825486,13.02,4.975,330.0,"[5, 15, 20]","[6, 16, 3]",C,23.0,45.75,3.05,2
14204061001,15.61904761904762,8.182152470323382,0.5238573227950946,21,21,1.0,0.000634295400232,小老板海苔棒棒捲-原味3.0g*9,51.00.00,26.00.00,26.00.00,34476.0,01.51,12.0,2873.00.00,PCS,174.00.00,0.5444142597623373,1.802,1.331,328.0,"[1, 2, 3, 4, 5, 6, 8, 10]","[100, 53, 13, 9, 3, 1, 2, 1]",C,4.0,26.09,2.17,0
14121017001,15.61904761904762,10.346381930299067,0.6624207943179281,19,21,0.9047619047619048,0.0013019747566431,義美牛奶法蘭酥,46.00.00,26.00.00,20.00,23920.0,02.07,12.0,1993.03.00,PCS,229.00.00,0.4698188363527275,1.372,1.057,328.0,"[1, 2, 3, 4, 8, 9, 10]","[187, 37, 8, 4, 1, 1, 1]",B,5.0,28.86,2.4,1
12121004001,15.61904761904762,9.457675139674604,0.6055218839425813,20,21,0.9523809523809524,0.0002003037952817,蘇菲彈力貼身量少潔翼,35.00.00,29.00.00,32.00.00,32480.0,03.58,48.0,676.07.00,PCS,66.00.00,0.7452509124847919,4.896,2.182,328.0,"[4, 8, 12, 16]","[55, 10, 1, 1]",C,8.0,27.72,0.58,0
14830005001,15.571428571428571,11.487260023919667,0.7377139464902539,20,21,0.9523809523809524,0.0001669198391027,遠洋水煮鮪魚 90g,28.00.00,22.00,09.00,5544.00.00,03.57,24.0,231.00.00,PCS,79.00.00,0.7149314178097032,"0,190277778",1.928,327.0,"[3, 6, 9, 12]","[64, 13, 5, 1]",C,7.0,30.28,1.26,0
10040042001,15.523809523809524,11.643105460396066,0.750015995915084,20,21,0.9523809523809524,0.000383915612474,泰山純水5L,36.00.00,19.00,32.00.00,21888.0,"0,461805556",2.0,10944.0,PCS,88.00.00,0.6918651355810737,3.663,2.734,326.0,"[2, 4, 16, 24]","[31, 56, 1, 1]",C,7.0,30.43,15.22,0
14111001001,15.476190476190476,13.162898797829632,0.8505257684751455,21,21,1.0,0.0006509873783215,家福沙琪瑪,43.00.00,36.00.00,28.00.00,43344.0,"0,334027778",6.0,7224.00.00,PCS,210.00.00,0.4969317178047032,1.457,1.097,325.0,"[1, 2, 3, 4, 5, 6, 8]","[172, 30, 6, 7, 3, 4, 1]",B,5.0,32.32,5.39,0
10040034001,15.428571428571429,27.950977493768317,1.8116374301516505,7,21,0.3333333333333333,3.338396709295921e-05,味丹竹炭礦泉水700ml,40.00.00,28.00.00,25.00.00,28000.0,18.074,24.0,1166.07.00,PCS,11.00,0.9386710221496308,21.06,11.885,324.0,"[4, 8, 12, 16, 20, 24, 32, 36, 48]","[2, 1, 1, 1, 1, 6, 1, 1, 1]",C,42.0,51.21,2.13,2
10033012001,15.428571428571429,24.53685274963239,1.590351567105803,12,21,0.5714285714285714,0.0001502278464613,悅氏油切綠茶550ml,41.00.00,28.00.00,24.00.00,27552.0,13.09,24.0,1148.00.00,PCS,29.00.00,0.8510091498475025,11.172,9.095,324.0,"[4, 8, 16, 24]","[15, 4, 1, 9]",C,21.0,46.84,1.95,2
14131022001,15.333333333333334,9.514900595031634,0.62053699532815,21,21,1.0,0.0006176033639349,義美夾心酥(黑可可),50.00.00,29.00.00,23.00,33350.0,04.18,8.0,4168.08.00,PCS,197.00.00,0.5151414143097615,1.563,1.266,322.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[144, 41, 10, 3, 3, 1, 1, 1, 2]",C,3.0,27.51,3.44,0
14014020001,15.285714285714286,17.08842548961974,1.1179343778255906,19,21,0.9047619047619048,0.0012018227716907,上好佳歡樂小點心--原味蝦條,44.00.00,30.00.00,39.00.00,51480.0,02.03,12.0,4290.00.00,PCS,197.00.00,0.5144847585873569,1.605,1.456,321.0,"[1, 2, 3, 4, 5, 10, 11, 12]","[141, 34, 12, 7, 3, 1, 1, 1]",C,4.0,37.16,3.1,1
14841001001,15.142857142857142,19.29063429305971,1.2739098118058303,13,21,0.6190476190476191,0.0002837637148331,大茂香菇麵筋 170g,31.00.00,24.00.00,11.00,8184.00.00,"0,255555556",24.0,341.00.00,PCS,48.00.00,0.7917368043865936,06.49,8.839,318.0,"[3, 6, 9, 12, 24, 27, 54]","[32, 10, 1, 2, 2, 1, 1]",C,16.0,39.83,1.66,2
14023083001,15.142857142857142,10.06124104812977,0.6644215786500791,21,21,1.0,0.0012852827785536,卡迪那95台灣地瓜條原味,42.00.00,32.00.00,13.00,17472.0,02.08,12.0,1456.00.00,PCS,182.00.00,0.5295978400359994,1.719,1.712,318.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 12]","[129, 33, 7, 5, 4, 1, 1, 2, 1, 2]",C,4.0,28.02,2.34,1
10014101001,15.142857142857142,18.5533978405189,1.2252243856946443,12,21,0.5714285714285714,0.0001001518976408,義美酸梅湯250ml,35.00.00,20.00,11.00,7700.00.00,"0,299305556",24.0,320.08.00,PCS,22.00,0.8803219946334228,14.455,8.617,318.0,"[6, 12, 18, 24]","[10, 2, 1, 9]",C,24.0,38.89,1.62,2
14510175001,15.142857142857142,16.22123828283684,1.071213848866584,12,21,0.5714285714285714,0.0002169957879232,三好ㄧ等壽司米(圓一)2.7kg,35.00.00,24.00.00,05.00,4288.00.00,02.07,1.0,4287.05.00,PCS,105.00.00,0.6589823502941617,3.029,1.614,318.0,"[2, 3, 4, 6]","[71, 2, 11, 21]",C,5.0,35.91,35.91,2
14621069001,15.095238095238097,14.15240178169332,0.937540812036466,21,21,1.0,0.0005341434734873,萬家香香菇素蠔油600g,29.00.00,22.00,22.00,14036.0,"0,355555556",12.0,1169.07.00,PCS,166.00.00,0.5534541090981817,1.898,2.296,317.0,"[1, 2, 3, 4, 5, 7, 8, 11, 12, 15]","[114, 28, 14, 1, 1, 2, 1, 1, 4, 1]",C,5.0,33.21,2.77,0
10000022001,14.952380952380953,14.746105216212824,0.9862044889823864,20,21,0.9523809523809524,0.0002003037952817,可口可樂1250ml,37.00.00,27.00.00,29.00.00,28971.0,15.12,12.0,2414.03.00,PCS,65.00.00,0.7485475242079299,4.618,06.36,314.0,"[1, 2, 3, 4, 5, 6, 10, 12, 24]","[26, 17, 5, 5, 1, 2, 1, 6, 5]",C,12.0,33.83,2.82,0
14804012001,14.857142857142858,6.405354902624165,0.4311296569073957,21,21,1.0,0.0014522025594487,泰山八寶粥禮盒375g*12,42.00.00,28.00.00,13.00,15288.0,"0,482638889",2.0,7644.00.00,PCS,237.00.00,0.4566190563490608,01.03,"0,440972222",312.0,"[1, 2, 3, 4]","[185, 44, 5, 6]",B,3.0,23.06,11.53,1
14130001001,14.857142857142858,11.42928569196568,0.7692788446515362,21,21,1.0,0.0008012151811271,家福檸檬夾心酥,43.00.00,28.00.00,28.00.00,33712.0,04.11,8.0,4214.00.00,PCS,192.00.00,0.519691338477692,1.552,1.565,312.0,"[1, 2, 3, 4, 5, 6, 8, 10, 12]","[155, 28, 6, 3, 1, 3, 2, 2, 1]",C,4.0,29.49,3.69,0
14620006001,14.857142857142858,6.63540288366663,0.4466136556314077,21,21,1.0,0.0004673755320254,龜甲萬甘醇薄鹽醬油1600ml,34.00.00,22.00,28.00.00,20944.0,"0,524305556",6.0,3490.07.00,PCS,182.00.00,0.5308111531474475,1.686,1.911,312.0,"[1, 2, 3, 4, 5, 6, 8, 10, 12, 14]","[135, 33, 5, 1, 2, 3, 2, 1, 2, 1]",C,4.0,23.35,3.89,0
12122013001,14.857142857142858,20.12532164782892,1.354588957065408,15,21,0.7142857142857143,0.0002169957879232,靠得住柔棉超薄護翼日用23,10.00,07.00,09.00,633.00.00,00.02,1.0,632.52.00,PCS,34.00.00,0.8349927501208313,08.00,7.623,312.0,"[4, 8, 12, 16, 20, 24, 44]","[22, 10, 2, 2, 1, 1, 1]",C,18.0,40.62,40.62,2
12201155001,14.80952380952381,11.855880598331982,0.8005578539066611,18,21,0.8571428571428571,0.0004339915758464,,,,,,,,,,,,,,,,,,,29.99,,0
14001012001,14.761904761904765,9.486331018390418,0.6426224238264476,20,21,0.9523809523809524,0.0004506835539359,義美健康取向純麥蘇打餅乾410g,36.00.00,24.00.00,38.00.00,32832.0,"0,188888889",8.0,4104.00.00,PCS,180.00.00,0.5356377393710104,1.676,1.479,310.0,"[1, 2, 3, 4, 5, 6, 8, 10]","[124, 38, 9, 7, 1, 1, 3, 2]",C,4.0,26.9,3.36,0
